node,destination,asn,iana_6top_cmd,requested_cell,experiment_id,time
m3-318,m3-325,0x0000004134,1,1,52,2018-05-22 12:21:38.751468
m3-321,m3-330,0x00000042c2,1,1,52,2018-05-22 12:21:44.721267
m3-299,m3-310,0x00000042c2,1,1,52,2018-05-22 12:21:44.730725
m3-325,m3-330,0x00000042cd,1,1,52,2018-05-22 12:21:44.888977
m3-321,m3-330,0x0000004389,1,1,52,2018-05-22 12:21:47.700941
m3-326,m3-313,0x0000004450,1,1,52,2018-05-22 12:21:50.6974
m3-309,m3-314,0x0000004450,1,1,52,2018-05-22 12:21:50.700051
m3-330,m3-346,0x0000004463,1,3,52,2018-05-22 12:21:50.978588
m3-314,m3-310,0x0000004517,1,1,52,2018-05-22 12:21:53.678485
m3-310,m3-321,0x0000004517,1,2,52,2018-05-22 12:21:53.679267
m3-330,m3-346,0x000000452a,1,3,52,2018-05-22 12:21:53.96603
m3-330,m3-346,0x00000045f1,1,2,52,2018-05-22 12:21:56.947043
m3-317,m3-310,0x00000046a5,1,1,52,2018-05-22 12:21:59.659642
m3-342,m3-338,0x00000046a5,1,1,52,2018-05-22 12:21:59.665391
m3-326,m3-313,0x00000046a5,1,1,52,2018-05-22 12:21:59.67716
m3-310,m3-321,0x000000476c,1,2,52,2018-05-22 12:22:02.619128
m3-321,m3-330,0x000000476c,1,1,52,2018-05-22 12:22:02.621567
m3-306,m3-318,0x0000004782,1,3,52,2018-05-22 12:22:02.944125
m3-326,m3-313,0x0000004833,1,1,52,2018-05-22 12:22:05.623939
m3-310,m3-321,0x0000004833,1,2,52,2018-05-22 12:22:05.626795
m3-342,m3-338,0x0000004833,1,1,52,2018-05-22 12:22:05.637678
m3-306,m3-318,0x0000004849,1,3,52,2018-05-22 12:22:05.955982
m3-309,m3-306,0x0000004894,6,0,52,2018-05-22 12:22:07.059201
m3-298,m3-306,0x00000048fa,1,1,52,2018-05-22 12:22:08.579613
m3-338,m3-346,0x00000048fa,1,1,52,2018-05-22 12:22:08.580389
m3-346,m3-358,0x000000490e,1,3,52,2018-05-22 12:22:08.879052
m3-342,m3-329,0x00000049bc,6,0,52,2018-05-22 12:22:11.489725
m3-298,m3-306,0x00000049c1,1,1,52,2018-05-22 12:22:11.581705
m3-321,m3-330,0x00000049c1,1,1,52,2018-05-22 12:22:11.585473
m3-306,m3-318,0x00000049c1,1,2,52,2018-05-22 12:22:11.599465
m3-325,m3-330,0x00000049cc,1,1,52,2018-05-22 12:22:11.721795
m3-317,m3-310,0x0000004a88,1,1,52,2018-05-22 12:22:14.576381
m3-314,m3-310,0x0000004a88,1,1,52,2018-05-22 12:22:14.586886
m3-321,m3-330,0x0000004a88,1,1,52,2018-05-22 12:22:14.587673
m3-302,m3-309,0x0000004a88,1,1,52,2018-05-22 12:22:14.589234
m3-326,m3-335,0x0000004b4f,1,1,52,2018-05-22 12:22:17.516402
m3-306,m3-318,0x0000004c16,1,2,52,2018-05-22 12:22:20.523623
m3-338,m3-346,0x0000004c16,1,1,52,2018-05-22 12:22:20.533536
m3-317,m3-310,0x0000004c16,1,1,52,2018-05-22 12:22:20.537966
m3-330,m3-346,0x0000004c29,1,3,52,2018-05-22 12:22:20.794731
m3-346,m3-358,0x0000004c2a,1,3,52,2018-05-22 12:22:20.81248
m3-338,m3-346,0x0000004cdd,1,1,52,2018-05-22 12:22:23.494559
m3-335,m3-329,0x0000004cdf,1,1,52,2018-05-22 12:22:23.529158
m3-346,m3-358,0x0000004db8,1,3,52,2018-05-22 12:22:26.784313
m3-298,m3-306,0x0000004e6b,1,1,52,2018-05-22 12:22:29.465548
m3-338,m3-346,0x0000004e6b,1,1,52,2018-05-22 12:22:29.476032
m3-335,m3-339,0x0000004e6d,1,2,52,2018-05-22 12:22:29.488328
m3-346,m3-358,0x0000004e7f,1,2,52,2018-05-22 12:22:29.748276
m3-310,m3-321,0x0000004f32,1,3,52,2018-05-22 12:22:32.438532
m3-318,m3-325,0x0000004f3d,1,2,52,2018-05-22 12:22:32.591859
m3-302,m3-309,0x0000004ff9,1,1,52,2018-05-22 12:22:35.4032
m3-335,m3-339,0x0000004ffb,1,2,52,2018-05-22 12:22:35.432285
m3-321,m3-330,0x0000004ffe,1,3,52,2018-05-22 12:22:35.47654
m3-310,m3-321,0x0000004ffe,1,1,52,2018-05-22 12:22:35.484723
m3-309,m3-306,0x0000005008,6,0,52,2018-05-22 12:22:35.619522
m3-339,m3-358,0x00000050c0,1,2,52,2018-05-22 12:22:38.410081
m3-335,m3-329,0x00000050cf,6,0,52,2018-05-22 12:22:38.618108
m3-325,m3-330,0x00000050d6,1,2,52,2018-05-22 12:22:38.738334
m3-302,m3-309,0x0000005187,1,1,52,2018-05-22 12:22:41.395677
m3-338,m3-346,0x0000005187,1,1,52,2018-05-22 12:22:41.402073
m3-329,m3-330,0x0000005189,2,2,52,2018-05-22 12:22:41.416219
m3-298,m3-306,0x0000005315,1,1,52,2018-05-22 12:22:47.34546
m3-330,m3-346,0x0000005328,1,3,52,2018-05-22 12:22:47.615128
m3-306,m3-318,0x00000053dc,1,1,52,2018-05-22 12:22:50.322058
m3-301,m3-298,0x00000054a3,1,1,52,2018-05-22 12:22:53.28711
m3-329,m3-330,0x000000556d,2,2,52,2018-05-22 12:22:56.32524
m3-298,m3-306,0x000000557e,1,1,52,2018-05-22 12:22:56.608342
m3-306,m3-318,0x0000005631,1,1,52,2018-05-22 12:22:59.279791
m3-329,m3-330,0x0000005634,2,2,52,2018-05-22 12:22:59.308895
m3-321,m3-330,0x0000005636,1,3,52,2018-05-22 12:22:59.334304
m3-329,m3-330,0x00000056f8,1,1,52,2018-05-22 12:23:02.243833
m3-330,m3-346,0x000000570b,1,3,52,2018-05-22 12:23:02.55525
m3-318,m3-325,0x000000570e,1,1,52,2018-05-22 12:23:02.608483
m3-309,m3-306,0x000000577c,6,0,52,2018-05-22 12:23:04.260885
m3-310,m3-330,0x0000005792,6,0,52,2018-05-22 12:23:04.59834
m3-330,m3-346,0x00000057d2,1,3,52,2018-05-22 12:23:05.527496
m3-298,m3-306,0x00000057d3,1,1,52,2018-05-22 12:23:05.566119
m3-329,m3-330,0x0000005886,1,1,52,2018-05-22 12:23:08.208441
m3-310,m3-321,0x000000588b,1,1,52,2018-05-22 12:23:08.284659
m3-339,m3-358,0x000000594d,1,2,52,2018-05-22 12:23:11.199578
m3-330,m3-346,0x0000005960,1,3,52,2018-05-22 12:23:11.478893
m3-346,m3-358,0x0000005aef,1,3,52,2018-05-22 12:23:17.462913
m3-302,m3-309,0x0000005ba2,1,1,52,2018-05-22 12:23:20.155193
m3-321,m3-330,0x0000005ba7,1,3,52,2018-05-22 12:23:20.212877
m3-309,m3-314,0x0000005c69,1,1,52,2018-05-22 12:23:23.106218
m3-321,m3-330,0x0000005c6e,1,2,52,2018-05-22 12:23:23.238701
m3-305,m3-306,0x0000005d30,1,1,52,2018-05-22 12:23:26.126168
m3-314,m3-310,0x0000005d30,1,1,52,2018-05-22 12:23:26.135092
m3-310,m3-321,0x0000005dfc,1,1,52,2018-05-22 12:23:29.158218
m3-318,m3-325,0x0000005e0d,1,1,52,2018-05-22 12:23:29.421657
m3-306,m3-318,0x0000005ebe,1,1,52,2018-05-22 12:23:32.047913
m3-321,m3-330,0x0000005ec3,1,1,52,2018-05-22 12:23:32.126876
m3-325,m3-330,0x0000005ed4,1,1,52,2018-05-22 12:23:32.4486
m3-310,m3-330,0x0000005f09,6,0,52,2018-05-22 12:23:33.198479
m3-318,m3-325,0x0000005f9b,1,1,52,2018-05-22 12:23:35.391738
m3-330,m3-346,0x0000006126,1,3,52,2018-05-22 12:23:41.294738
m3-330,m3-346,0x000000637b,1,3,52,2018-05-22 12:23:50.25161
m3-346,m3-358,0x000000637c,1,3,52,2018-05-22 12:23:50.262387
m3-321,m3-330,0x0000006434,1,1,52,2018-05-22 12:23:53.006705
m3-346,m3-358,0x0000006443,1,3,52,2018-05-22 12:23:53.251624
m3-310,m3-330,0x000000667f,6,0,52,2018-05-22 12:24:01.794061
m3-330,m3-346,0x0000006697,1,3,52,2018-05-22 12:24:02.234757
m3-318,m3-325,0x0000006761,1,1,52,2018-05-22 12:24:05.177687
m3-330,m3-346,0x0000006825,1,3,52,2018-05-22 12:24:08.182957
m3-325,m3-330,0x0000006828,1,1,52,2018-05-22 12:24:08.20608
m3-330,m3-346,0x00000069b3,1,2,52,2018-05-22 12:24:14.179063
m3-346,m3-358,0x0000006a7b,1,3,52,2018-05-22 12:24:17.092325
m3-346,m3-358,0x0000006b42,1,2,52,2018-05-22 12:24:20.073528
m3-325,m3-330,0x0000006b44,1,1,52,2018-05-22 12:24:20.103397
m3-330,m3-346,0x0000006ccf,1,2,52,2018-05-22 12:24:26.021048
m3-313,m3-314,0x0000006d83,1,1,52,2018-05-22 12:24:28.720145
m3-310,m3-330,0x0000006df5,6,0,52,2018-05-22 12:24:30.454107
m3-314,m3-310,0x0000006e4d,1,1,52,2018-05-22 12:24:31.747052
m3-310,m3-321,0x0000006f19,1,1,52,2018-05-22 12:24:34.822625
m3-346,m3-358,0x0000006f25,1,2,52,2018-05-22 12:24:35.142708
m3-321,m3-330,0x0000006fdd,1,1,52,2018-05-22 12:24:37.739514
m3-325,m3-330,0x0000006fee,1,1,52,2018-05-22 12:24:37.993814
m3-330,m3-346,0x00000070b2,1,1,52,2018-05-22 12:24:41.261584
m3-346,m3-358,0x00000073cf,1,1,52,2018-05-22 12:24:53.187532
m3-325,m3-330,0x000000755f,1,1,52,2018-05-22 12:24:58.865141
m3-310,m3-330,0x000000756b,6,0,52,2018-05-22 12:24:59.043696
m3-330,m3-346,0x0000007623,1,1,52,2018-05-22 12:25:01.844338
m3-346,m3-358,0x00000076eb,1,1,52,2018-05-22 12:25:04.803493
m3-310,m3-330,0x0000007ce2,6,0,52,2018-05-22 12:25:27.680747
m3-310,m3-330,0x0000008459,6,0,52,2018-05-22 12:25:56.32259
m3-310,m3-330,0x0000008bce,6,0,52,2018-05-22 12:26:24.916067
m3-310,m3-321,0x0000008efa,2,2,52,2018-05-22 12:26:37.110275
m3-321,m3-330,0x0000009084,2,2,52,2018-05-22 12:26:42.988282
m3-310,m3-321,0x0000009086,1,1,52,2018-05-22 12:26:43.016641
m3-330,m3-346,0x0000009159,2,2,52,2018-05-22 12:26:46.176824
m3-310,m3-330,0x0000009345,6,0,52,2018-05-22 12:26:53.552734
m3-321,m3-330,0x000000939f,1,2,52,2018-05-22 12:26:54.898748
m3-321,m3-330,0x0000009466,1,2,52,2018-05-22 12:26:57.914177
m3-330,m3-346,0x0000009791,2,2,52,2018-05-22 12:27:10.338426
m3-310,m3-330,0x0000009abb,6,0,52,2018-05-22 12:27:22.170678
m3-321,m3-330,0x0000009b65,1,2,52,2018-05-22 12:27:24.720263
m3-330,m3-346,0x0000009c3b,2,2,52,2018-05-22 12:27:28.049676
m3-321,m3-330,0x0000009dba,1,2,52,2018-05-22 12:27:33.661937
m3-330,m3-346,0x0000009e90,2,2,52,2018-05-22 12:27:37.307432
m3-346,m3-358,0x000000a01e,2,2,52,2018-05-22 12:27:42.832536
m3-321,m3-330,0x000000a0d6,1,2,52,2018-05-22 12:27:45.607453
m3-346,m3-358,0x000000a0e5,1,1,52,2018-05-22 12:27:45.837126
m3-310,m3-330,0x000000a231,6,0,52,2018-05-22 12:27:50.822165
m3-321,m3-330,0x000000a264,1,1,52,2018-05-22 12:27:51.552572
m3-330,m3-346,0x000000a339,1,1,52,2018-05-22 12:27:54.745057
m3-321,m3-330,0x000000a89c,1,1,52,2018-05-22 12:28:15.52661
m3-310,m3-330,0x000000a9a7,6,0,52,2018-05-22 12:28:19.428887
m3-330,m3-346,0x000000abc6,1,2,52,2018-05-22 12:28:27.722455
m3-310,m3-330,0x000000b11e,6,0,52,2018-05-22 12:28:48.168026
m3-310,m3-330,0x000000b894,6,0,52,2018-05-22 12:29:16.660056
m3-310,m3-330,0x000000c00b,6,0,52,2018-05-22 12:29:45.298335
m3-310,m3-330,0x000000c780,6,0,52,2018-05-22 12:30:14.155168
m3-310,m3-330,0x000000cef7,6,0,52,2018-05-22 12:30:42.545305
m3-310,m3-330,0x000000d66d,6,0,52,2018-05-22 12:31:11.236036
m3-310,m3-330,0x000000dde3,6,0,52,2018-05-22 12:31:39.766153
m3-310,m3-330,0x000000e55b,6,0,52,2018-05-22 12:32:08.421027
m3-310,m3-330,0x000000ecd0,6,0,52,2018-05-22 12:32:37.036284
m3-330,m3-339,0x000000f982,1,3,52,2018-05-22 12:33:25.720233
m3-339,m3-358,0x000000fa36,1,3,52,2018-05-22 12:33:28.44049
m3-330,m3-346,0x000000fa65,6,0,52,2018-05-22 12:33:29.413925
m3-330,m3-339,0x000000fc8b,1,3,52,2018-05-22 12:33:37.38218
m3-346,m3-358,0x000000fca1,2,2,52,2018-05-22 12:33:37.907555
m3-339,m3-358,0x000000fd52,1,3,52,2018-05-22 12:33:40.324163
m3-346,m3-358,0x000000fd68,2,2,52,2018-05-22 12:33:40.718759
m3-346,m3-358,0x000000fe30,2,2,52,2018-05-22 12:33:43.707627
m3-346,m3-358,0x000000fef7,2,2,52,2018-05-22 12:33:46.687496
m3-330,m3-339,0x000000ffa7,1,3,52,2018-05-22 12:33:49.332071
m3-339,m3-358,0x000001006e,1,3,52,2018-05-22 12:33:52.265381
m3-346,m3-358,0x0000010086,2,2,52,2018-05-22 12:33:52.630997
m3-346,m3-358,0x0000010215,2,2,52,2018-05-22 12:33:58.62524
m3-330,m3-339,0x00000102c3,1,3,52,2018-05-22 12:34:01.22636
m3-339,m3-358,0x0000010451,1,3,52,2018-05-22 12:34:07.191975
m3-330,m3-339,0x0000010518,1,3,52,2018-05-22 12:34:10.156931
m3-339,m3-358,0x00000105df,1,3,52,2018-05-22 12:34:13.141195
m3-339,m3-358,0x000001076d,1,3,52,2018-05-22 12:34:19.128074
m3-330,m3-339,0x000001076d,1,3,52,2018-05-22 12:34:19.128184
m3-339,m3-358,0x0000010834,1,3,52,2018-05-22 12:34:22.092974
m3-346,m3-358,0x0000010c30,2,2,52,2018-05-22 12:34:37.4022
m3-339,m3-358,0x0000010cde,1,3,52,2018-05-22 12:34:39.9776
m3-346,m3-358,0x0000010cf7,2,2,52,2018-05-22 12:34:40.352243
m3-330,m3-339,0x0000010da5,1,3,52,2018-05-22 12:34:42.974918
m3-330,m3-339,0x000001100d,1,3,52,2018-05-22 12:34:52.18769
m3-330,m3-339,0x000001119b,1,3,52,2018-05-22 12:34:58.153832
m3-339,m3-358,0x000001119b,1,3,52,2018-05-22 12:34:58.165669
m3-339,m3-358,0x0000011262,1,3,52,2018-05-22 12:35:01.141136
m3-339,m3-358,0x00000113f0,1,3,52,2018-05-22 12:35:07.10715
m3-339,m3-358,0x00000114b7,1,3,52,2018-05-22 12:35:10.085721
m3-330,m3-339,0x0000011645,1,3,52,2018-05-22 12:35:16.0354
m3-339,m3-358,0x0000011645,1,1,52,2018-05-22 12:35:16.111962
m3-339,m3-358,0x000001170c,1,1,52,2018-05-22 12:35:19.040516
m3-330,m3-339,0x0000011aef,1,3,52,2018-05-22 12:35:33.933921
m3-330,m3-339,0x0000011d44,1,3,52,2018-05-22 12:35:42.878368
m3-330,m3-339,0x0000011e0b,1,3,52,2018-05-22 12:35:45.877225
m3-339,m3-358,0x0000011f9c,1,3,52,2018-05-22 12:35:51.884059
m3-330,m3-339,0x0000011f9c,1,3,52,2018-05-22 12:35:51.886038
m3-339,m3-358,0x0000012063,1,3,52,2018-05-22 12:35:54.989876
m3-330,m3-339,0x000001237f,1,3,52,2018-05-22 12:36:06.862087
m3-330,m3-339,0x000001250d,1,3,52,2018-05-22 12:36:12.735037
m3-330,m3-339,0x00000125d4,1,1,52,2018-05-22 12:36:15.927011
m3-339,m3-358,0x00000128f0,1,3,52,2018-05-22 12:36:27.653303
m3-339,m3-358,0x00000129b7,1,3,52,2018-05-22 12:36:30.634339
m3-339,m3-358,0x0000012a7e,1,3,52,2018-05-22 12:36:33.651035
m3-339,m3-358,0x0000012c0c,1,3,52,2018-05-22 12:36:39.607591
m3-339,m3-358,0x0000012d9a,1,3,52,2018-05-22 12:36:45.585196
m3-339,m3-358,0x0000012f28,1,1,52,2018-05-22 12:36:51.506043
m3-302,m3-299,0x0000018178,1,1,52,2018-05-22 12:42:07.248045
m3-299,m3-310,0x000001823f,1,1,52,2018-05-22 12:42:10.236067
m3-310,m3-321,0x000001830e,1,1,52,2018-05-22 12:42:13.321363
m3-302,m3-309,0x000001852d,6,0,52,2018-05-22 12:42:21.458931
m3-302,m3-309,0x0000018cb3,6,0,52,2018-05-22 12:42:50.320302
m3-310,m3-321,0x0000018d29,1,1,52,2018-05-22 12:42:52.084563
m3-321,m3-330,0x0000018ded,1,1,52,2018-05-22 12:42:55.022847
m3-330,m3-339,0x0000018ec5,1,1,52,2018-05-22 12:42:58.333836
m3-339,m3-358,0x0000018f8c,1,1,52,2018-05-22 12:43:01.239925
m3-305,m3-310,0x0000032603,1,1,52,2018-05-22 13:09:00.388372
m3-310,m3-321,0x00000326d2,1,1,52,2018-05-22 13:09:03.463553
m3-305,m3-306,0x0000032a7f,6,0,52,2018-05-22 13:09:17.608223
m3-310,m3-321,0x0000032f5f,1,1,52,2018-05-22 13:09:36.364301
m3-321,m3-330,0x00000330ea,1,1,52,2018-05-22 13:09:42.187103
m3-330,m3-339,0x00000331c2,1,1,52,2018-05-22 13:09:45.655313
m3-330,m3-339,0x0000033289,1,1,52,2018-05-22 13:09:48.500786
m3-339,m3-358,0x0000033350,1,1,52,2018-05-22 13:09:51.389373
m3-339,m3-358,0x0000033bdd,1,1,52,2018-05-22 13:10:24.195891
m3-298,m3-305,0x000003c700,1,2,52,2018-05-22 13:19:17.892477
m3-298,m3-306,0x000003c818,6,0,52,2018-05-22 13:19:22.14407
m3-305,m3-310,0x000003c87a,1,2,52,2018-05-22 13:19:23.57401
m3-306,m3-318,0x000003c87c,2,2,52,2018-05-22 13:19:23.616404
m3-318,m3-325,0x000003c959,2,2,52,2018-05-22 13:19:26.900894
m3-310,m3-321,0x000003ca10,1,2,52,2018-05-22 13:19:29.638918
m3-321,m3-330,0x000003cad4,1,2,52,2018-05-22 13:19:32.586091
m3-325,m3-330,0x000003cae6,2,2,52,2018-05-22 13:19:32.911951
m3-318,m3-325,0x000003cae5,1,1,52,2018-05-22 13:19:32.924633
m3-330,m3-339,0x000003cbac,2,2,52,2018-05-22 13:19:35.828818
m3-330,m3-339,0x000003cc73,2,2,52,2018-05-22 13:19:38.807755
m3-325,m3-330,0x000003cc73,1,2,52,2018-05-22 13:19:38.812222
m3-330,m3-339,0x000003d056,2,2,52,2018-05-22 13:19:53.961498
m3-339,m3-358,0x000003d11d,2,2,52,2018-05-22 13:19:56.699578
m3-330,m3-339,0x000003d11d,1,1,52,2018-05-22 13:19:56.704429
m3-339,m3-358,0x000003d1e4,2,2,52,2018-05-22 13:19:59.668914
m3-325,m3-330,0x000003d2ab,1,2,52,2018-05-22 13:20:02.680264
m3-339,m3-358,0x000003d2ab,1,1,52,2018-05-22 13:20:03.216885
m3-321,m3-330,0x000003d428,1,2,52,2018-05-22 13:20:08.363879
m3-321,m3-334,0x000003d4ef,1,3,52,2018-05-22 13:20:11.588821
m3-330,m3-339,0x000003d500,1,3,52,2018-05-22 13:20:11.818704
m3-321,m3-334,0x000003d744,1,3,52,2018-05-22 13:20:20.270523
m3-330,m3-339,0x000003d81c,1,3,52,2018-05-22 13:20:23.510824
m3-334,m3-330,0x000003d994,1,3,52,2018-05-22 13:20:29.165016
m3-321,m3-334,0x000003d999,1,3,52,2018-05-22 13:20:29.22565
m3-339,m3-358,0x000003da71,1,1,52,2018-05-22 13:20:32.481315
m3-330,m3-339,0x000003db38,1,3,52,2018-05-22 13:20:35.446525
m3-334,m3-330,0x000003dcb0,1,3,52,2018-05-22 13:20:41.087967
m3-339,m3-358,0x000003de54,1,3,52,2018-05-22 13:20:47.371694
m3-321,m3-330,0x000003df79,6,0,52,2018-05-22 13:20:51.758039
m3-330,m3-339,0x000003e171,2,2,52,2018-05-22 13:20:59.667793
m3-330,m3-339,0x000003e237,2,2,52,2018-05-22 13:21:02.278668
m3-339,m3-358,0x000003e237,1,3,52,2018-05-22 13:21:02.391596
m3-330,m3-339,0x000003e2fe,2,2,52,2018-05-22 13:21:05.262604
m3-339,m3-358,0x000003e553,1,3,52,2018-05-22 13:21:14.209983
m3-321,m3-334,0x000003e6d0,1,3,52,2018-05-22 13:21:19.931335
m3-321,m3-334,0x000003e85f,1,3,52,2018-05-22 13:21:25.968774
m3-334,m3-330,0x000003e92f,1,3,52,2018-05-22 13:21:29.127524
m3-321,m3-334,0x000003e92f,1,3,52,2018-05-22 13:21:29.130795
m3-334,m3-330,0x000003e9f6,1,3,52,2018-05-22 13:21:32.01016
m3-330,m3-339,0x000003eb8b,2,2,52,2018-05-22 13:21:38.280393
m3-334,m3-330,0x000003ec4b,1,3,52,2018-05-22 13:21:41.044927
m3-330,m3-339,0x000003ec52,2,2,52,2018-05-22 13:21:41.099749
m3-339,m3-358,0x000003ec52,1,1,52,2018-05-22 13:21:41.291689
m3-330,m3-339,0x000003ed19,2,2,52,2018-05-22 13:21:44.033428
m3-321,m3-334,0x000003edd9,1,3,52,2018-05-22 13:21:46.903818
m3-339,m3-358,0x000003eea7,1,1,52,2018-05-22 13:21:50.358891
m3-321,m3-330,0x000003ef67,1,3,52,2018-05-22 13:21:52.93251
m3-339,m3-358,0x000003f035,1,1,52,2018-05-22 13:21:55.995585
m3-330,m3-339,0x000003f0fc,2,2,52,2018-05-22 13:21:59.015147
m3-339,m3-358,0x000003f0fc,1,1,52,2018-05-22 13:21:59.10137
m3-321,m3-330,0x000003f1bc,1,3,52,2018-05-22 13:22:01.808403
m3-330,m3-339,0x000003f1c3,2,2,52,2018-05-22 13:22:01.910991
m3-321,m3-330,0x000003f283,1,3,52,2018-05-22 13:22:04.801293
m3-330,m3-339,0x000003f28a,2,2,52,2018-05-22 13:22:04.89484
m3-334,m3-330,0x000003f34a,1,3,52,2018-05-22 13:22:07.828573
m3-330,m3-339,0x000003f351,2,2,52,2018-05-22 13:22:07.885357
m3-334,m3-330,0x000003f417,1,3,52,2018-05-22 13:22:10.834829
m3-330,m3-339,0x000003f418,2,2,52,2018-05-22 13:22:10.854031
m3-334,m3-330,0x000003f4de,1,3,52,2018-05-22 13:22:13.831074
m3-330,m3-339,0x000003f4df,2,2,52,2018-05-22 13:22:13.84351
m3-321,m3-334,0x000003f63a,6,0,52,2018-05-22 13:22:19.056568
m3-321,m3-330,0x000003f723,1,3,52,2018-05-22 13:22:22.535062
m3-334,m3-330,0x000003f734,2,2,52,2018-05-22 13:22:22.793551
m3-321,m3-330,0x000003f7ea,1,3,52,2018-05-22 13:22:25.518228
m3-334,m3-330,0x000003f7fc,2,2,52,2018-05-22 13:22:25.819768
m3-334,m3-330,0x000003f8c3,2,2,52,2018-05-22 13:22:28.796631
m3-330,m3-339,0x000003f8c2,1,1,52,2018-05-22 13:22:29.218614
m3-321,m3-330,0x000003f97e,1,3,52,2018-05-22 13:22:31.570172
m3-330,m3-339,0x000003fa50,1,1,52,2018-05-22 13:22:34.825907
m3-339,m3-358,0x000003fb17,1,1,52,2018-05-22 13:22:37.873077
m3-321,m3-330,0x000003ffb6,1,3,52,2018-05-22 13:22:55.425514
m3-330,m3-339,0x0000040088,1,1,52,2018-05-22 13:22:58.726723
m3-334,m3-330,0x0000040217,2,2,52,2018-05-22 13:23:04.569385
m3-321,m3-330,0x00000402d2,1,3,52,2018-05-22 13:23:07.452068
m3-334,m3-330,0x00000402e0,2,2,52,2018-05-22 13:23:07.578737
m3-330,m3-339,0x00000402de,2,2,52,2018-05-22 13:23:07.941139
m3-330,m3-339,0x00000403a4,1,1,52,2018-05-22 13:23:10.647694
m3-339,m3-358,0x000004046b,1,2,52,2018-05-22 13:23:13.483569
m3-330,m3-339,0x000004046b,1,1,52,2018-05-22 13:23:13.491768
m3-321,m3-330,0x0000040527,1,3,52,2018-05-22 13:23:16.305675
m3-330,m3-339,0x0000040532,1,1,52,2018-05-22 13:23:16.804908
m3-321,m3-330,0x00000405ee,1,1,52,2018-05-22 13:23:19.463657
m3-334,m3-330,0x00000405fc,2,2,52,2018-05-22 13:23:19.491115
m3-339,m3-358,0x00000405f9,1,2,52,2018-05-22 13:23:20.074832
m3-330,m3-339,0x0000040787,1,2,52,2018-05-22 13:23:25.459531
m3-321,m3-330,0x000004090a,1,1,52,2018-05-22 13:23:31.206987
m3-330,m3-339,0x0000040aa3,1,2,52,2018-05-22 13:23:37.390584
m3-330,m3-339,0x0000040cf8,1,1,52,2018-05-22 13:23:46.327805
m3-321,m3-330,0x0000040db4,1,1,52,2018-05-22 13:23:49.276813
m3-330,m3-339,0x0000040dbf,1,1,52,2018-05-22 13:23:49.643826
m3-330,m3-339,0x0000040f4d,1,2,52,2018-05-22 13:23:55.407049
m3-339,m3-358,0x00000417da,1,3,52,2018-05-22 13:24:28.154783
m3-339,m3-358,0x0000041968,1,3,52,2018-05-22 13:24:34.01958
m3-339,m3-358,0x00000421f5,1,3,52,2018-05-22 13:25:07.166107
m3-339,m3-358,0x00000428f4,1,3,52,2018-05-22 13:25:34.181091
m3-339,m3-358,0x0000042ff3,1,3,52,2018-05-22 13:26:00.464101
m3-339,m3-358,0x00000430ba,1,1,52,2018-05-22 13:26:03.988194
m3-309,m3-310,0x000004855f,1,1,52,2018-05-22 13:31:28.150861
m3-310,m3-321,0x000004862e,1,1,52,2018-05-22 13:31:31.225005
m3-321,m3-330,0x00000486f8,1,1,52,2018-05-22 13:31:34.57697
m3-330,m3-339,0x00000487ca,1,1,52,2018-05-22 13:31:37.605989
m3-309,m3-314,0x00000488f8,6,0,52,2018-05-22 13:31:41.922611
m3-339,m3-358,0x0000048958,1,1,52,2018-05-22 13:31:43.394852
m3-314,m3-310,0x0000048a14,2,2,52,2018-05-22 13:31:46.36109
m3-314,m3-310,0x0000048ad8,1,1,52,2018-05-22 13:31:49.110127
m3-310,m3-321,0x0000048ada,2,2,52,2018-05-22 13:31:49.130655
m3-310,m3-321,0x0000048ba1,2,2,52,2018-05-22 13:31:52.127884
m3-314,m3-310,0x0000048b9f,1,1,52,2018-05-22 13:31:52.294262
m3-321,m3-330,0x0000048c6a,2,2,52,2018-05-22 13:31:55.167356
m3-321,m3-330,0x0000048d30,1,1,52,2018-05-22 13:31:58.10255
m3-330,m3-339,0x0000048d3c,2,2,52,2018-05-22 13:31:58.311258
m3-310,m3-321,0x0000048df4,1,1,52,2018-05-22 13:32:01.047945
m3-321,m3-330,0x0000048ebe,1,1,52,2018-05-22 13:32:04.097639
m3-330,m3-339,0x0000048ec9,1,2,52,2018-05-22 13:32:04.395821
m3-330,m3-339,0x0000048f90,1,2,52,2018-05-22 13:32:07.211525
m3-339,m3-358,0x0000049057,1,2,52,2018-05-22 13:32:10.195722
m3-314,m3-310,0x0000049110,1,1,52,2018-05-22 13:32:12.94452
m3-310,m3-321,0x00000492a8,1,1,52,2018-05-22 13:32:19.08187
m3-321,m3-330,0x000004942f,1,2,52,2018-05-22 13:32:25.070975
m3-330,m3-339,0x0000049501,1,2,52,2018-05-22 13:32:28.081086
m3-339,m3-358,0x000004968f,1,1,52,2018-05-22 13:32:34.391921
m3-330,m3-339,0x0000049756,1,1,52,2018-05-22 13:32:37.040488
m3-330,m3-339,0x0000049d8e,1,1,52,2018-05-22 13:33:00.88829
m3-339,m3-358,0x0000049e55,1,1,52,2018-05-22 13:33:04.311844
m3-339,m3-358,0x0000055f82,6,0,52,2018-05-22 13:45:24.904973
m3-339,m3-347,0x00000566e3,1,3,52,2018-05-22 13:45:53.188385
