node,new_parent,asn,experiment_id,previous_rank,new_rank,time
m3-298,m3-309,0x000000513c,3,65535,1680,2018-05-11 11:30:42.578236
m3-321,m3-334,0x0000005142,3,65535,1151,2018-05-11 11:30:42.848248
m3-318,m3-325,0x000000524e,3,65535,1663,2018-05-11 11:30:46.702694
m3-299,m3-309,0x00000056ee,3,65535,1680,2018-05-11 11:31:04.529093
m3-350,m3-358,0x0000005809,3,1133,621,2018-05-11 11:31:08.726368
m3-305,m3-309,0x000000582f,3,65535,3176,2018-05-11 11:31:09.21863
m3-321,m3-329,0x00000058d8,3,65535,1293,2018-05-11 11:31:11.853298
m3-313,m3-334,0x000000599a,3,65535,1192,2018-05-11 11:31:14.695355
m3-302,m3-301,0x00000059c9,3,65535,1954,2018-05-11 11:31:15.388028
m3-321,m3-322,0x0000005cfe,3,65535,1512,2018-05-11 11:31:27.675157
m3-305,m3-299,0x0000005fb5,3,65535,3176,2018-05-11 11:31:38.2143
m3-325,m3-346,0x0000006572,3,1399,877,2018-05-11 11:32:00.233647
m3-305,m3-313,0x0000006719,3,65535,1557,2018-05-11 11:32:06.518485
m3-306,m3-326,0x0000006719,3,1962,1375,2018-05-11 11:32:06.554513
m3-325,m3-339,0x00000067ba,3,65535,895,2018-05-11 11:32:08.934098
m3-313,m3-325,0x00000068e9,3,65535,1242,2018-05-11 11:32:13.374172
m3-314,m3-339,0x000000705b,3,65535,895,2018-05-11 11:32:42.024911
m3-330,m3-339,0x00000071fb,3,3815,895,2018-05-11 11:32:48.231776
m3-325,m3-334,0x00000076d9,3,65535,1150,2018-05-11 11:33:06.910144
m3-306,m3-322,0x0000007732,3,65535,1508,2018-05-11 11:33:08.176469
m3-314,m3-322,0x00000077fe,3,65535,1448,2018-05-11 11:33:11.249822
m3-314,m3-325,0x00000077fe,3,65535,1663,2018-05-11 11:33:11.338823
m3-314,m3-310,0x00000077ff,3,65535,1772,2018-05-11 11:33:11.409623
m3-314,m3-318,0x00000077ff,3,65535,2028,2018-05-11 11:33:11.473238
m3-314,m3-302,0x00000077ff,3,65535,2319,2018-05-11 11:33:11.609467
m3-326,m3-339,0x0000007aba,3,1490,895,2018-05-11 11:33:21.835219
m3-335,m3-358,0x0000007b04,3,1334,621,2018-05-11 11:33:22.899578
m3-314,m3-317,0x0000007b36,3,65535,2028,2018-05-11 11:33:23.570347
m3-306,m3-325,0x0000007ec8,3,65535,1515,2018-05-11 11:33:37.272261
m3-317,m3-339,0x0000008187,3,1601,895,2018-05-11 11:33:47.890513
m3-317,m3-335,0x00000085fd,3,65535,986,2018-05-11 11:34:04.982211
m3-313,m3-346,0x000000b774,3,1445,893,2018-05-11 11:37:14.729999
m3-302,m3-317,0x000000ccd5,3,1957,1351,2018-05-11 11:38:36.751515
m3-313,m3-335,0x000000d40e,3,65535,941,2018-05-11 11:39:04.475434
m3-313,m3-346,0x000000dbb5,3,65535,916,2018-05-11 11:39:33.766867
m3-313,m3-339,0x000000e886,3,1916,983,2018-05-11 11:40:23.011448
m3-334,m3-358,0x000001000b,3,1984,621,2018-05-11 11:41:53.346453
m3-334,m3-351,0x00000101fa,3,65535,877,2018-05-11 11:42:00.741086
m3-313,m3-335,0x000001025f,3,1578,916,2018-05-11 11:42:02.11555
m3-299,m3-313,0x0000010cde,3,1855,1281,2018-05-11 11:42:42.401001
m3-301,m3-313,0x0000010fe1,3,1909,1281,2018-05-11 11:42:53.916765
m3-322,m3-342,0x00000111a0,3,1648,916,2018-05-11 11:43:00.850235
m3-325,m3-346,0x00000114a4,3,1697,893,2018-05-11 11:43:12.24486
m3-309,m3-317,0x0000011c38,3,1837,1281,2018-05-11 11:43:41.263854
m3-322,m3-346,0x0000012097,3,65535,916,2018-05-11 11:43:58.066735
m3-325,m3-335,0x0000012c54,3,65535,970,2018-05-11 11:44:43.132561
m3-321,m3-335,0x0000012d36,3,65535,970,2018-05-11 11:44:46.485477
m3-322,m3-335,0x0000012fe5,3,65535,986,2018-05-11 11:44:56.649921
m3-310,m3-313,0x0000012fec,3,65535,1265,2018-05-11 11:44:56.757874
m3-318,m3-335,0x0000013371,3,4221,986,2018-05-11 11:45:10.275519
m3-325,m3-339,0x00000133e4,3,65535,1030,2018-05-11 11:45:12.136507
m3-325,m3-317,0x00000133e4,3,65535,1281,2018-05-11 11:45:12.208739
m3-325,m3-321,0x0000013451,3,65535,1335,2018-05-11 11:45:13.609854
m3-306,m3-313,0x00000134d0,3,65535,1265,2018-05-11 11:45:15.75521
m3-317,m3-329,0x00000144ee,3,1709,1197,2018-05-11 11:46:17.414862
m3-322,m3-329,0x0000014e82,3,65535,1236,2018-05-11 11:46:54.077072
m3-309,m3-329,0x00000158a8,3,5037,1172,2018-05-11 11:47:33.115974
m3-302,m3-318,0x0000015afd,3,2157,1351,2018-05-11 11:47:42.088256
m3-314,m3-346,0x0000015afd,3,1837,877,2018-05-11 11:47:42.096219
m3-335,m3-351,0x0000016371,3,3584,877,2018-05-11 11:48:14.372431
m3-313,m3-346,0x0000016438,3,2371,877,2018-05-11 11:48:17.433878
m3-310,m3-330,0x000001657c,3,2157,1187,2018-05-11 11:48:22.34756
m3-301,m3-314,0x0000016643,3,2018,1242,2018-05-11 11:48:25.296392
m3-318,m3-339,0x00000166ab,3,65535,993,2018-05-11 11:48:26.810622
m3-302,m3-321,0x0000016703,3,65535,1335,2018-05-11 11:48:28.257494
m3-325,m3-346,0x0000016a0d,3,1450,877,2018-05-11 11:48:39.82175
m3-299,m3-318,0x0000016ad4,3,3018,1351,2018-05-11 11:48:42.781735
m3-313,m3-330,0x0000016d1f,3,65535,1187,2018-05-11 11:48:51.519082
m3-318,m3-329,0x0000016e2f,3,65535,1172,2018-05-11 11:48:55.577163
m3-318,m3-330,0x0000016e2f,3,65535,1187,2018-05-11 11:48:55.648884
m3-346,m3-351,0x0000016faf,3,3584,877,2018-05-11 11:49:01.334979
m3-325,m3-354,0x0000017062,3,65535,1133,2018-05-11 11:49:04.013224
m3-299,m3-309,0x0000017077,3,65535,1537,2018-05-11 11:49:04.328651
m3-321,m3-346,0x0000017179,3,65535,877,2018-05-11 11:49:08.28417
m3-321,m3-329,0x000001717a,3,65535,1172,2018-05-11 11:49:08.386889
m3-302,m3-309,0x000001760f,3,65535,1537,2018-05-11 11:49:25.789134
m3-335,m3-342,0x0000017673,3,65535,877,2018-05-11 11:49:27.282919
m3-301,m3-310,0x0000017795,3,65535,1552,2018-05-11 11:49:31.778187
m3-299,m3-310,0x00000177e0,3,65535,1552,2018-05-11 11:49:33.005172
m3-321,m3-330,0x000001790f,3,65535,1224,2018-05-11 11:49:37.286361
m3-309,m3-321,0x00000181a2,3,65535,1335,2018-05-11 11:50:10.179624
m3-309,m3-322,0x00000181a2,3,65535,1453,2018-05-11 11:50:10.258545
m3-335,m3-339,0x0000018583,3,65535,979,2018-05-11 11:50:25.239013
m3-321,m3-318,0x000001883a,3,65535,1358,2018-05-11 11:50:35.549336
m3-321,m3-338,0x000001890c,3,65535,1453,2018-05-11 11:50:38.638135
m3-335,m3-354,0x0000018d0b,3,65535,1133,2018-05-11 11:50:54.008461
m3-325,m3-342,0x0000018ea1,3,65535,877,2018-05-11 11:51:00.241256
m3-322,m3-342,0x0000019363,3,65535,877,2018-05-11 11:51:18.459832
m3-322,m3-339,0x0000019363,3,65535,1047,2018-05-11 11:51:18.534082
m3-322,m3-330,0x0000019363,3,65535,1231,2018-05-11 11:51:18.610682
m3-309,m3-325,0x00000197ff,3,65535,1242,2018-05-11 11:51:35.987113
m3-325,m3-347,0x0000019dc1,3,65535,3858,2018-05-11 11:51:58.255932
m3-335,m3-317,0x0000019df0,3,65535,1562,2018-05-11 11:51:58.754575
m3-314,m3-339,0x000001a1df,3,65535,1063,2018-05-11 11:52:13.8729
m3-317,m3-330,0x000001aaab,3,4160,1231,2018-05-11 11:52:47.600076
m3-325,m3-339,0x000001ace0,3,65535,1063,2018-05-11 11:52:56.28655
m3-329,m3-347,0x000001ad48,3,65535,895,2018-05-11 11:52:57.71017
m3-329,m3-339,0x000001ad49,3,65535,1063,2018-05-11 11:52:57.78234
m3-309,m3-329,0x000001ac4d,3,65535,1197,2018-05-11 11:53:01.774516
m3-339,m3-351,0x000001af23,3,3584,877,2018-05-11 11:53:04.730717
m3-314,m3-338,0x000001b099,3,65535,1453,2018-05-11 11:53:12.541788
m3-314,m3-313,0x000001b099,3,65535,1487,2018-05-11 11:53:12.636029
m3-329,m3-330,0x000001b4da,3,65535,1231,2018-05-11 11:53:26.743977
m3-329,m3-317,0x000001b4da,3,65535,1562,2018-05-11 11:53:26.830627
m3-329,m3-322,0x000001b4da,3,65535,1596,2018-05-11 11:53:26.901484
m3-309,m3-326,0x000001b5d0,3,65535,1472,2018-05-11 11:53:30.330306
m3-298,m3-313,0x000001b63d,3,65535,1487,2018-05-11 11:53:31.998596
m3-329,m3-325,0x000001b71b,3,65535,1428,2018-05-11 11:53:35.286422
m3-302,m3-313,0x000001b765,3,3546,1487,2018-05-11 11:53:36.502021
m3-314,m3-318,0x000001b775,3,65535,1551,2018-05-11 11:53:41.910339
m3-314,m3-310,0x000001b775,3,65535,1551,2018-05-11 11:53:42.016674
m3-343,m3-358,0x000001b93e,3,1133,621,2018-05-11 11:53:43.55221
m3-302,m3-310,0x000001b9c5,3,65535,1551,2018-05-11 11:53:45.587665
m3-298,m3-310,0x000001bdb3,3,65535,1551,2018-05-11 11:54:00.764568
m3-298,m3-317,0x000001bdb3,3,65535,1652,2018-05-11 11:54:00.840811
m3-298,m3-305,0x000001bdb3,3,65535,1756,2018-05-11 11:54:00.919566
m3-298,m3-299,0x000001bec8,3,65535,1846,2018-05-11 11:54:04.733882
m3-314,m3-306,0x000001c643,3,65535,1761,2018-05-11 11:54:33.449251
m3-335,m3-358,0x000001c8e3,3,1670,621,2018-05-11 11:54:43.575747
m3-325,m3-342,0x000001e970,3,4114,877,2018-05-11 11:56:48.363276
m3-314,m3-335,0x000001eca5,3,1652,986,2018-05-11 11:57:00.753281
m3-318,m3-335,0x00000200a9,3,1486,916,2018-05-11 11:58:17.598527
m3-321,m3-342,0x0000023e5d,3,1547,970,2018-05-11 12:02:14.219785
m3-325,m3-335,0x00000269eb,3,65535,1030,2018-05-11 12:05:01.188422
m3-317,m3-335,0x000002a36b,3,1522,962,2018-05-11 12:08:41.856292
m3-317,m3-325,0x000002adfb,3,65535,1172,2018-05-11 12:09:22.330961
m3-298,m3-318,0x000002ef99,3,1993,1265,2018-05-11 12:13:34.130554
m3-298,m3-313,0x000002f71c,3,65535,1702,2018-05-11 12:14:02.787498
m3-298,m3-318,0x0000030f90,3,1876,1272,2018-05-11 12:15:36.647219
m3-298,m3-309,0x00000323e2,3,65535,1802,2018-05-11 12:16:54.711911
m3-334,m3-358,0x0000036f91,3,1296,621,2018-05-11 12:21:44.910444
m3-338,m3-358,0x00000380c4,3,1152,621,2018-05-11 12:22:50.882746
m3-338,m3-334,0x000003a93e,3,65535,861,2018-05-11 12:25:26.114012
m3-298,m3-318,0x000003b1ef,3,1867,1236,2018-05-11 12:25:59.477905
m3-298,m3-313,0x000003b91f,3,65535,1739,2018-05-11 12:26:26.982144
m3-299,m3-318,0x000003b9b5,3,1749,1211,2018-05-11 12:26:29.297755
m3-298,m3-309,0x000003c096,3,65535,1802,2018-05-11 12:26:55.791279
m3-302,m3-321,0x000003ce03,3,1725,1169,2018-05-11 12:27:47.170873
m3-309,m3-321,0x000003d0d5,3,1849,1169,2018-05-11 12:27:57.994793
m3-299,m3-302,0x000003fc72,3,65535,1534,2018-05-11 12:30:45.222048
m3-302,m3-317,0x000003fd12,3,65535,4425,2018-05-11 12:30:47.801882
m3-299,m3-314,0x0000040b43,3,65535,4260,2018-05-11 12:31:42.260913
m3-314,m3-343,0x000004464f,3,1498,936,2018-05-11 12:35:28.609692
m3-314,m3-346,0x0000044f3f,3,3968,1133,2018-05-11 12:36:02.812601
m3-299,m3-309,0x0000045cda,3,2413,1558,2018-05-11 12:36:55.083487
m3-314,m3-335,0x0000048514,3,2048,962,2018-05-11 12:39:29.365469
m3-338,m3-358,0x000004bee5,3,1280,621,2018-05-11 12:43:11.206746
m3-338,m3-351,0x000004cbf9,3,65535,877,2018-05-11 12:44:01.359283
m3-314,m3-321,0x000004dac3,3,65535,1197,2018-05-11 12:44:57.967396
m3-351,m3-355,0x000005929f,3,3584,877,2018-05-11 12:56:44.067479
m3-335,m3-350,0x000005931c,3,3584,895,2018-05-11 12:56:45.473473
m3-342,m3-355,0x00000593fb,3,3584,877,2018-05-11 12:56:48.447439
m3-355,m3-350,0x0000059589,3,2176,895,2018-05-11 12:56:54.492808
m3-347,m3-358,0x00000006b5,4,65535,834,2018-05-14 16:51:21.308486
m3-351,m3-358,0x0000000b14,4,65535,834,2018-05-14 16:51:38.086722
m3-346,m3-358,0x0000000b14,4,65535,834,2018-05-14 16:51:38.089634
m3-334,m3-346,0x0000000b2d,4,65535,1412,2018-05-14 16:51:38.445174
m3-350,m3-334,0x0000000ca2,4,65535,1990,2018-05-14 16:51:44.047006
m3-335,m3-334,0x0000000ca2,4,65535,1990,2018-05-14 16:51:44.047641
m3-338,m3-346,0x0000000db4,4,65535,1412,2018-05-14 16:51:48.154615
m3-322,m3-334,0x0000000fd7,4,65535,1990,2018-05-14 16:51:56.336936
m3-354,m3-346,0x00000010d0,4,65535,1412,2018-05-14 16:52:00.07562
m3-318,m3-335,0x0000001277,4,65535,2568,2018-05-14 16:52:06.40553
m3-339,m3-350,0x00000015f6,4,65535,2568,2018-05-14 16:52:19.81218
m3-330,m3-347,0x0000001628,4,65535,1412,2018-05-14 16:52:20.563372
m3-314,m3-322,0x00000017cf,4,65535,2568,2018-05-14 16:52:26.931286
m3-313,m3-322,0x00000017cf,4,65535,2568,2018-05-14 16:52:26.933128
m3-317,m3-322,0x00000017cf,4,65535,2568,2018-05-14 16:52:26.933873
m3-343,m3-334,0x0000001801,4,65535,1990,2018-05-14 16:52:27.743174
m3-309,m3-313,0x000000192b,4,65535,3146,2018-05-14 16:52:32.12305
m3-326,m3-317,0x000000192b,4,65535,3146,2018-05-14 16:52:32.125628
m3-325,m3-318,0x00000019d9,4,65535,3146,2018-05-14 16:52:34.715664
m3-342,m3-343,0x0000001c47,4,65535,2568,2018-05-14 16:52:44.049203
m3-329,m3-326,0x0000001c92,4,65535,3724,2018-05-14 16:52:45.156063
m3-310,m3-314,0x0000001e9c,4,65535,3146,2018-05-14 16:52:52.999472
m3-299,m3-318,0x000000219f,4,65535,3146,2018-05-14 16:53:04.580394
m3-321,m3-318,0x000000219f,4,65535,3146,2018-05-14 16:53:04.585683
m3-306,m3-318,0x000000219f,4,65535,3146,2018-05-14 16:53:04.597133
m3-305,m3-314,0x000000235f,4,65535,3146,2018-05-14 16:53:11.258012
m3-298,m3-306,0x0000002649,4,65535,3724,2018-05-14 16:53:22.461721
m3-318,m3-334,0x0000002649,4,2525,1990,2018-05-14 16:53:22.52005
m3-302,m3-313,0x00000026c6,4,65535,3146,2018-05-14 16:53:24.37927
m3-301,m3-306,0x0000002a77,4,65535,3724,2018-05-14 16:53:38.473428
m3-350,m3-358,0x0000002aa9,4,1683,834,2018-05-14 16:53:39.406768
m3-318,m3-338,0x0000002b06,4,65535,1990,2018-05-14 16:53:40.635918
m3-318,m3-330,0x0000002b06,4,65535,1990,2018-05-14 16:53:40.749868
m3-314,m3-330,0x0000002f53,4,3258,1990,2018-05-14 16:53:57.183184
m3-326,m3-334,0x00000030f9,4,2343,1710,2018-05-14 16:54:03.554308
m3-335,m3-358,0x0000003144,4,1464,834,2018-05-14 16:54:04.635033
m3-355,m3-351,0x0000003415,4,65535,1090,2018-05-14 16:54:15.357571
m3-325,m3-334,0x0000003460,4,3123,1668,2018-05-14 16:54:16.563816
m3-309,m3-330,0x0000003763,4,3004,1990,2018-05-14 16:54:28.116593
m3-318,m3-338,0x0000003a0e,4,65535,1586,2018-05-14 16:54:38.335882
m3-306,m3-314,0x0000003a8b,4,65535,3146,2018-05-14 16:54:40.200267
m3-314,m3-335,0x0000003ae1,4,65535,2568,2018-05-14 16:54:41.657949
m3-314,m3-313,0x0000003ae2,4,65535,2942,2018-05-14 16:54:41.778353
m3-330,m3-351,0x0000003b02,4,65535,1412,2018-05-14 16:54:42.139042
m3-330,m3-334,0x0000003b02,4,65535,1668,2018-05-14 16:54:42.236936
m3-310,m3-330,0x0000003b5f,4,2918,1990,2018-05-14 16:54:43.387845
m3-321,m3-338,0x0000003bc3,4,2354,1586,2018-05-14 16:54:44.900448
m3-322,m3-335,0x0000003e94,4,3436,1924,2018-05-14 16:54:55.694456
m3-298,m3-313,0x000000411f,4,65535,3146,2018-05-14 16:55:05.366854
m3-342,m3-358,0x000000411b,4,2300,834,2018-05-14 16:55:05.436464
m3-298,m3-314,0x000000411f,4,65535,3146,2018-05-14 16:55:05.474283
m3-298,m3-310,0x000000411f,4,65535,3724,2018-05-14 16:55:05.555406
m3-301,m3-305,0x00000041de,4,65535,3724,2018-05-14 16:55:08.248666
m3-317,m3-334,0x00000041f1,4,65535,1668,2018-05-14 16:55:08.715051
m3-306,m3-318,0x0000004221,4,65535,2164,2018-05-14 16:55:09.23072
m3-314,m3-317,0x0000004285,4,65535,3146,2018-05-14 16:55:10.888347
m3-314,m3-342,0x0000004285,4,65535,3146,2018-05-14 16:55:10.984991
m3-322,m3-318,0x00000042a7,4,65535,2164,2018-05-14 16:55:11.239064
m3-313,m3-334,0x00000042a7,4,65535,1668,2018-05-14 16:55:11.38383
m3-329,m3-347,0x00000043ec,4,2020,1090,2018-05-14 16:55:16.201611
m3-299,m3-310,0x0000004481,4,4914,2568,2018-05-14 16:55:18.43846
m3-309,m3-318,0x0000004887,4,65535,2568,2018-05-14 16:55:33.928884
m3-302,m3-317,0x0000004923,4,65535,2665,2018-05-14 16:55:36.297577
m3-305,m3-317,0x0000004925,4,65535,2665,2018-05-14 16:55:36.298493
m3-305,m3-299,0x0000004925,4,65535,3724,2018-05-14 16:55:36.39589
m3-302,m3-299,0x0000004923,4,65535,3724,2018-05-14 16:55:36.396729
m3-301,m3-302,0x000000496c,4,65535,3724,2018-05-14 16:55:37.256819
m3-301,m3-310,0x000000496c,4,65535,3724,2018-05-14 16:55:37.335405
m3-301,m3-321,0x000000496c,4,65535,3724,2018-05-14 16:55:37.422006
m3-313,m3-335,0x0000004a4e,4,65535,1412,2018-05-14 16:55:40.610669
m3-314,m3-325,0x0000004ff9,4,65535,2246,2018-05-14 16:56:02.335262
m3-309,m3-310,0x0000004ffb,4,65535,3724,2018-05-14 16:56:02.425778
m3-309,m3-302,0x0000004ffb,4,65535,3724,2018-05-14 16:56:02.503169
m3-302,m3-310,0x00000050a9,4,65535,3724,2018-05-14 16:56:05.063471
m3-309,m3-310,0x000000519f,4,65535,2568,2018-05-14 16:56:08.669322
m3-334,m3-358,0x000000551f,4,12406,834,2018-05-14 16:56:22.239275
m3-299,m3-306,0x0000005902,4,5508,2742,2018-05-14 16:56:37.001291
m3-302,m3-309,0x0000005902,4,65535,3146,2018-05-14 16:56:37.007469
m3-313,m3-334,0x000000599d,4,65535,1412,2018-05-14 16:56:39.367423
m3-334,m3-350,0x0000005a2c,4,3584,1090,2018-05-14 16:56:41.590583
m3-322,m3-334,0x00000066ce,4,2994,1412,2018-05-14 16:57:30.052848
m3-318,m3-342,0x0000006726,4,65535,1412,2018-05-14 16:57:31.237495
m3-329,m3-351,0x00000067d4,4,65535,1090,2018-05-14 16:57:33.830454
m3-306,m3-313,0x000000680d,4,65535,1990,2018-05-14 16:57:34.722516
m3-334,m3-351,0x0000006ae4,4,11520,1090,2018-05-14 16:57:45.672988
m3-339,m3-358,0x0000006c0d,4,1645,834,2018-05-14 16:57:50.157619
m3-330,m3-346,0x0000006e31,4,1625,1090,2018-05-14 16:57:58.422619
m3-350,m3-346,0x0000007389,4,4096,1090,2018-05-14 16:58:18.828142
m3-305,m3-326,0x00000073a2,4,3382,1786,2018-05-14 16:58:19.215357
m3-299,m3-313,0x000000748f,4,65535,1990,2018-05-14 16:58:22.674015
m3-301,m3-298,0x0000007593,4,65535,2709,2018-05-14 16:58:26.596297
m3-346,m3-351,0x0000007b68,4,7808,1090,2018-05-14 16:58:49.035222
m3-318,m3-335,0x0000007db2,4,65535,4162,2018-05-14 16:58:57.920708
m3-318,m3-334,0x0000007db2,4,65535,4332,2018-05-14 16:58:58.007734
m3-318,m3-325,0x0000007db2,4,65535,4518,2018-05-14 16:58:58.101772
m3-318,m3-326,0x0000007db2,4,65535,4626,2018-05-14 16:58:58.20248
m3-318,m3-330,0x0000007db2,4,65535,4674,2018-05-14 16:58:58.287409
m3-329,m3-346,0x0000007e89,4,65535,1090,2018-05-14 16:59:00.950096
m3-350,m3-358,0x000000816e,4,1346,834,2018-05-14 16:59:12.139875
m3-354,m3-358,0x00000083aa,4,1346,834,2018-05-14 16:59:20.693095
m3-339,m3-347,0x000000861d,4,65535,1144,2018-05-14 16:59:30.035922
m3-318,m3-326,0x0000008b0d,4,65535,4785,2018-05-14 16:59:48.971402
m3-317,m3-326,0x0000008b0d,4,65535,2035,2018-05-14 16:59:48.982809
m3-305,m3-321,0x0000008cdb,4,65535,1771,2018-05-14 16:59:55.877488
m3-351,m3-347,0x0000009c3f,4,3584,1199,2018-05-14 17:00:54.901388
m3-310,m3-321,0x0000009edf,4,2629,1771,2018-05-14 17:01:05.093625
m3-321,m3-335,0x000000a482,4,1809,1282,2018-05-14 17:01:26.683539
m3-346,m3-358,0x000000a549,4,1691,834,2018-05-14 17:01:29.767827
m3-338,m3-347,0x000000a562,4,2007,1199,2018-05-14 17:01:30.044542
m3-346,m3-347,0x000000a6f0,4,3584,1144,2018-05-14 17:01:35.948188
m3-355,m3-358,0x000000a6f0,4,1455,834,2018-05-14 17:01:36.05271
m3-299,m3-314,0x000000a86c,4,65535,2094,2018-05-14 17:01:41.618634
m3-326,m3-351,0x000000a8c8,4,1654,1090,2018-05-14 17:01:43.09827
m3-326,m3-342,0x000000ad79,4,65535,1282,2018-05-14 17:02:00.983716
m3-313,m3-335,0x000000adcc,4,65535,4032,2018-05-14 17:02:02.287325
m3-306,m3-322,0x000000b012,4,4996,1990,2018-05-14 17:02:10.946692
m3-305,m3-314,0x000000b279,4,65535,2212,2018-05-14 17:02:20.255978
m3-306,m3-314,0x000000b3e6,4,65535,2212,2018-05-14 17:02:25.777262
m3-317,m3-335,0x000000b5ff,4,2061,1282,2018-05-14 17:02:33.760276
m3-321,m3-339,0x000000b94d,4,2649,1454,2018-05-14 17:02:46.459628
m3-318,m3-335,0x000000b94d,4,2223,1282,2018-05-14 17:02:46.461511
m3-305,m3-310,0x000000b9ff,4,65535,2349,2018-05-14 17:02:49.025792
m3-305,m3-302,0x000000b9ff,4,65535,2948,2018-05-14 17:02:49.110357
m3-305,m3-309,0x000000baa9,4,65535,2564,2018-05-14 17:02:51.624154
m3-351,m3-354,0x000000bb70,4,4017,1144,2018-05-14 17:02:54.588975
m3-326,m3-335,0x000000bcbf,4,65535,1282,2018-05-14 17:02:59.585919
m3-338,m3-335,0x000000bfcb,4,65535,1282,2018-05-14 17:03:11.285995
m3-347,m3-354,0x000000c177,4,3913,1144,2018-05-14 17:03:17.808935
m3-310,m3-317,0x000000c42f,4,4610,1860,2018-05-14 17:03:28.110587
m3-326,m3-334,0x000000c462,4,65535,1413,2018-05-14 17:03:29.111164
m3-326,m3-343,0x000000c463,4,65535,1881,2018-05-14 17:03:29.196037
m3-330,m3-334,0x000000c6e8,4,6636,1216,2018-05-14 17:03:38.627614
m3-338,m3-339,0x000000c740,4,65535,1454,2018-05-14 17:03:40.112653
m3-347,m3-351,0x000000c744,4,65535,1346,2018-05-14 17:03:40.136716
m3-338,m3-342,0x000000c740,4,65535,1474,2018-05-14 17:03:40.184019
m3-317,m3-318,0x000000ca0c,4,65535,1860,2018-05-14 17:03:50.660662
m3-339,m3-358,0x000000ca3c,4,65535,834,2018-05-14 17:03:51.354331
m3-339,m3-342,0x000000ca3c,4,65535,1474,2018-05-14 17:03:51.428577
m3-299,m3-317,0x000000cbdc,4,2402,1860,2018-05-14 17:03:57.619323
m3-309,m3-325,0x000000cc59,4,5188,1848,2018-05-14 17:03:59.686982
m3-313,m3-330,0x000000cc69,4,65535,1794,2018-05-14 17:03:59.71655
m3-351,m3-358,0x000000ccbc,4,1755,834,2018-05-14 17:04:01.029203
m3-298,m3-309,0x000000ce18,4,4098,2426,2018-05-14 17:04:06.191394
m3-346,m3-355,0x000000ceee,4,65535,1412,2018-05-14 17:04:09.344299
m3-346,m3-329,0x000000ceee,4,65535,1668,2018-05-14 17:04:09.423603
m3-318,m3-334,0x000000d05e,4,65535,1582,2018-05-14 17:04:14.84222
m3-335,m3-355,0x000000d166,4,65535,1090,2018-05-14 17:04:18.784732
m3-317,m3-325,0x000000d19c,4,65535,1956,2018-05-14 17:04:19.651708
m3-329,m3-339,0x000000d1cc,4,65535,1454,2018-05-14 17:04:20.367282
m3-339,m3-355,0x000000d1ce,4,65535,1090,2018-05-14 17:04:20.391569
m3-329,m3-342,0x000000d1cc,4,65535,1474,2018-05-14 17:04:20.43721
m3-329,m3-334,0x000000d1cc,4,65535,1538,2018-05-14 17:04:20.498445
m3-309,m3-317,0x000000d1fb,4,2678,1860,2018-05-14 17:04:21.219595
m3-321,m3-334,0x000000d238,4,65535,1538,2018-05-14 17:04:22.043021
m3-321,m3-310,0x000000d238,4,65535,2116,2018-05-14 17:04:22.125901
m3-326,m3-325,0x000000d326,4,65535,1976,2018-05-14 17:04:25.522711
m3-299,m3-310,0x000000d4e0,4,65535,2116,2018-05-14 17:04:32.363011
m3-338,m3-322,0x000000d628,4,65535,1892,2018-05-14 17:04:37.150872
m3-310,m3-330,0x000000d65c,4,65535,1794,2018-05-14 17:04:37.900618
m3-346,m3-350,0x000000d79e,4,65535,1474,2018-05-14 17:04:42.644495
m3-321,m3-309,0x000000d9ce,4,65535,2564,2018-05-14 17:04:51.034269
m3-321,m3-326,0x000000db1e,4,65535,2554,2018-05-14 17:04:56.114363
m3-299,m3-314,0x000000dc48,4,65535,2402,2018-05-14 17:05:00.545132
m3-310,m3-298,0x000000ddd2,4,65535,2651,2018-05-14 17:05:06.643761
m3-310,m3-299,0x000000ddd2,4,65535,2672,2018-05-14 17:05:06.707951
m3-310,m3-302,0x000000ddd2,4,65535,2948,2018-05-14 17:05:06.811288
m3-343,m3-358,0x000000e0c0,4,2016,834,2018-05-14 17:05:17.768384
m3-330,m3-351,0x000000e13d,4,12864,1464,2018-05-14 17:05:19.641931
m3-310,m3-314,0x000000e2b2,4,65535,2341,2018-05-14 17:05:25.147401
m3-322,m3-339,0x000000e56a,4,7104,1668,2018-05-14 17:05:35.719975
m3-325,m3-335,0x000000e5e7,4,5030,1668,2018-05-14 17:05:37.597379
m3-301,m3-322,0x000000e91c,4,2682,1973,2018-05-14 17:05:49.899686
m3-334,m3-339,0x000000ec69,4,4662,1668,2018-05-14 17:06:02.50498
m3-318,m3-339,0x000000ee6d,4,65535,4418,2018-05-14 17:06:10.16774
m3-314,m3-343,0x000000f12c,4,1924,1412,2018-05-14 17:06:20.775463
m3-334,m3-335,0x000000f2ad,4,65535,1668,2018-05-14 17:06:26.541117
m3-318,m3-330,0x000000f5f1,4,65535,1922,2018-05-14 17:06:38.961366
m3-318,m3-325,0x000000f5f1,4,65535,2246,2018-05-14 17:06:39.0408
m3-301,m3-314,0x000000f72a,4,65535,1990,2018-05-14 17:06:43.728262
m3-330,m3-350,0x000000f7e1,4,4470,1144,2018-05-14 17:06:46.481871
m3-338,m3-355,0x000000f82b,4,2042,1090,2018-05-14 17:06:47.603513
