node,new_parent,asn,experiment_id,previous_rank,new_rank,time
m3-302,m3-310,0x00000456a2,21,2073,1536,2018-05-10 19:37:49.979919
m3-301,m3-310,0x0000045782,21,2073,1536,2018-05-10 19:37:53.325626
m3-299,m3-310,0x0000045782,21,2073,1561,2018-05-10 19:37:53.349123
m3-326,m3-335,0x000004619d,21,3840,1170,2018-05-10 19:38:32.122693
m3-310,m3-314,0x0000046bd0,21,3840,1536,2018-05-10 19:39:11.2144
m3-322,m3-334,0x0000046e57,21,2322,1280,2018-05-10 19:39:20.866623
m3-299,m3-305,0x0000049918,21,2380,1817,2018-05-10 19:42:04.894827
m3-301,m3-313,0x000004a6b3,21,2144,1617,2018-05-10 19:42:57.016306
m3-325,m3-335,0x000004b7b4,21,1587,1049,2018-05-10 19:44:02.51953
m3-301,m3-305,0x000004ba9e,21,4242,1938,2018-05-10 19:44:13.429987
m3-313,m3-330,0x000004c264,21,2108,1536,2018-05-10 19:44:43.364792
m3-329,m3-343,0x000004d737,21,65535,1120,2018-05-10 19:46:03.145726
m3-325,m3-330,0x000004dd92,21,65535,1536,2018-05-10 19:46:27.624937
m3-326,m3-329,0x000004ea13,21,65535,1376,2018-05-10 19:47:15.571191
m3-329,m3-335,0x000004f54f,21,3584,1080,2018-05-10 19:47:58.759745
m3-325,m3-335,0x000005093a,21,1536,1024,2018-05-10 19:49:15.155177
m3-326,m3-335,0x0000051626,21,1587,1049,2018-05-10 19:50:04.743129
m3-326,m3-334,0x0000055a2b,21,3891,1280,2018-05-10 19:54:25.818453
m3-326,m3-335,0x0000055d60,21,2432,1331,2018-05-10 19:54:37.931439
m3-346,m3-358,0x0000000b14,22,65535,512,2018-05-10 23:03:42.027406
m3-338,m3-346,0x0000000d06,22,65535,768,2018-05-10 23:03:49.48469
m3-339,m3-346,0x000000117e,22,65535,768,2018-05-10 23:04:06.650446
m3-347,m3-346,0x00000014cc,22,65535,768,2018-05-10 23:04:19.312423
m3-322,m3-339,0x00000015dd,22,65535,1049,2018-05-10 23:04:23.411479
m3-330,m3-338,0x0000001708,22,65535,1024,2018-05-10 23:04:27.889695
m3-329,m3-338,0x0000001708,22,65535,1024,2018-05-10 23:04:27.893463
m3-326,m3-329,0x0000001a0b,22,65535,1280,2018-05-10 23:04:39.435185
m3-342,m3-346,0x0000001c15,22,65535,768,2018-05-10 23:04:47.2604
m3-343,m3-322,0x0000001e83,22,65535,1753,2018-05-10 23:04:56.60639
m3-317,m3-322,0x0000001e83,22,65535,1330,2018-05-10 23:04:56.645111
m3-321,m3-322,0x0000001e83,22,65535,1305,2018-05-10 23:04:56.663421
m3-318,m3-330,0x000000208e,22,65535,3840,2018-05-10 23:05:04.539855
m3-313,m3-326,0x0000002426,22,65535,1682,2018-05-10 23:05:18.217251
m3-305,m3-313,0x0000002569,22,65535,1938,2018-05-10 23:05:23.04191
m3-354,m3-346,0x00000027d7,22,65535,768,2018-05-10 23:05:32.379182
m3-318,m3-322,0x0000002997,22,3840,1305,2018-05-10 23:05:39.258326
m3-310,m3-313,0x0000002ac1,22,65535,1792,2018-05-10 23:05:43.555296
m3-335,m3-346,0x0000002bba,22,65535,824,2018-05-10 23:05:47.270744
m3-299,m3-305,0x0000002c37,22,65535,2048,2018-05-10 23:05:49.203817
m3-350,m3-346,0x0000002e8c,22,65535,768,2018-05-10 23:05:58.154728
m3-325,m3-330,0x0000002eef,22,65535,1280,2018-05-10 23:05:59.568225
m3-322,m3-338,0x00000030f9,22,1706,1024,2018-05-10 23:06:07.639285
m3-302,m3-317,0x000000326f,22,65535,1799,2018-05-10 23:06:13.116561
m3-310,m3-322,0x00000034c4,22,1792,1280,2018-05-10 23:06:22.08039
m3-309,m3-313,0x0000003527,22,65535,1792,2018-05-10 23:06:23.407731
m3-302,m3-310,0x0000003683,22,4146,2048,2018-05-10 23:06:28.776793
m3-351,m3-354,0x0000003a35,22,65535,1024,2018-05-10 23:06:42.80644
m3-306,m3-317,0x0000003ab1,22,65535,1688,2018-05-10 23:06:44.66995
m3-334,m3-330,0x0000003d38,22,65535,1280,2018-05-10 23:06:54.364152
m3-355,m3-343,0x00000040e9,22,65535,2009,2018-05-10 23:07:08.617483
m3-351,m3-358,0x0000004370,22,1024,512,2018-05-10 23:07:18.435997
m3-299,m3-310,0x00000048e1,22,2104,1592,2018-05-10 23:07:39.185258
m3-355,m3-358,0x0000004a24,22,3161,512,2018-05-10 23:07:43.996092
m3-334,m3-346,0x0000004e52,22,1336,824,2018-05-10 23:08:00.053645
m3-325,m3-334,0x00000058b7,22,65535,1080,2018-05-10 23:08:39.944486
m3-330,m3-339,0x00000059b8,22,65535,1024,2018-05-10 23:08:43.798639
m3-330,m3-329,0x00000059b8,22,65535,1280,2018-05-10 23:08:43.869235
m3-298,m3-305,0x00000059c9,22,65535,2048,2018-05-10 23:08:43.984694
m3-330,m3-334,0x00000059b9,22,65535,1536,2018-05-10 23:08:44.016543
m3-330,m3-321,0x00000059b9,22,65535,1536,2018-05-10 23:08:44.120476
m3-330,m3-325,0x00000059b9,22,65535,1536,2018-05-10 23:08:44.198229
m3-301,m3-305,0x0000005bd3,22,65535,2048,2018-05-10 23:08:51.746607
m3-299,m3-302,0x0000005d61,22,4096,1792,2018-05-10 23:08:57.80485
m3-318,m3-329,0x0000005fb5,22,65535,1280,2018-05-10 23:09:06.787496
m3-330,m3-339,0x0000006001,22,65535,1024,2018-05-10 23:09:07.836289
m3-314,m3-339,0x0000006001,22,65535,3584,2018-05-10 23:09:07.859028
m3-301,m3-310,0x000000623d,22,2048,1536,2018-05-10 23:09:16.45219
m3-325,m3-335,0x00000067d7,22,65535,1120,2018-05-10 23:09:37.965603
m3-322,m3-339,0x00000070ab,22,65535,1024,2018-05-10 23:10:11.766704
m3-343,m3-358,0x0000007558,22,65535,658,2018-05-10 23:10:29.741965
m3-343,m3-346,0x0000007558,22,65535,768,2018-05-10 23:10:29.81478
m3-310,m3-318,0x0000007574,22,65535,1536,2018-05-10 23:10:30.053971
