node,new_parent,asn,experiment_id,previous_rank,new_rank,time
m3-321,m3-326,0x0000006c40,57,2050,1538,2018-05-22 02:13:13.517181
m3-301,m3-298,0x0000007325,57,4996,3291,2018-05-22 02:13:39.924179
m3-302,m3-317,0x0000007370,57,2969,2246,2018-05-22 02:13:41.08211
m3-305,m3-314,0x0000007cab,57,65535,2372,2018-05-22 02:14:16.422847
m3-321,m3-334,0x0000007eb6,57,3431,2023,2018-05-22 02:14:24.331825
m3-347,m3-351,0x0000008044,57,1819,1144,2018-05-22 02:14:30.313746
m3-325,m3-334,0x0000008204,57,3815,2023,2018-05-22 02:14:36.994938
m3-329,m3-330,0x0000008268,57,2951,1838,2018-05-22 02:14:38.505196
m3-310,m3-318,0x00000083ab,57,4391,2781,2018-05-22 02:14:43.288706
m3-306,m3-309,0x00000083ab,57,3976,2756,2018-05-22 02:14:43.34156
m3-346,m3-358,0x0000008584,57,1819,834,2018-05-22 02:14:50.487174
m3-326,m3-335,0x0000008766,57,65535,2346,2018-05-22 02:14:57.74284
m3-350,m3-351,0x0000008aa9,57,1893,1144,2018-05-22 02:15:10.14778
m3-339,m3-346,0x0000008b0e,57,2740,2090,2018-05-22 02:15:11.699484
m3-334,m3-346,0x0000008ce6,57,2024,1332,2018-05-22 02:15:18.756383
m3-309,m3-317,0x0000008d94,57,3815,2246,2018-05-22 02:15:21.351465
m3-317,m3-321,0x0000008dac,57,65535,2601,2018-05-22 02:15:21.650153
m3-326,m3-321,0x0000008f09,57,65535,2116,2018-05-22 02:15:26.967194
m3-326,m3-321,0x00000098a7,57,65535,2601,2018-05-22 02:16:03.767818
m3-342,m3-346,0x0000009a04,57,2346,1412,2018-05-22 02:16:09.07285
m3-338,m3-334,0x0000009acb,57,2346,1777,2018-05-22 02:16:12.039461
m3-346,m3-351,0x000000c573,57,2201,1090,2018-05-22 02:18:55.88187
m3-334,m3-335,0x000000ca81,57,3057,1455,2018-05-22 02:19:15.063696
m3-301,m3-310,0x000000fbab,57,3233,2489,2018-05-22 02:22:23.647403
m3-335,m3-351,0x0000010439,57,2141,1090,2018-05-22 02:22:57.091149
m3-326,m3-330,0x0000014696,57,2530,1924,2018-05-22 02:27:11.079745
m3-298,m3-302,0x0000035bf0,57,2952,2424,2018-05-22 03:01:16.908333
m3-313,m3-322,0x0000035dfc,57,2747,2040,2018-05-22 03:01:24.675148
m3-329,m3-335,0x0000059019,57,1920,1400,2018-05-22 03:37:21.096432
m3-351,m3-355,0x00000590e0,57,34304,1090,2018-05-22 03:37:27.729987
m3-346,m3-358,0x0000000b14,58,65535,834,2018-05-23 20:28:59.709689
m3-351,m3-346,0x0000000d1f,58,65535,1412,2018-05-23 20:29:07.550979
m3-334,m3-346,0x0000000d1f,58,65535,1412,2018-05-23 20:29:07.552773
m3-338,m3-334,0x0000000f74,58,65535,1990,2018-05-23 20:29:16.490973
m3-325,m3-334,0x0000000f74,58,65535,1990,2018-05-23 20:29:16.49245
m3-310,m3-325,0x00000010d0,58,65535,2568,2018-05-23 20:29:21.704339
m3-342,m3-346,0x0000001197,58,65535,1412,2018-05-23 20:29:24.684499
m3-335,m3-351,0x0000001405,58,65535,4740,2018-05-23 20:29:34.027953
m3-343,m3-351,0x0000001405,58,65535,4740,2018-05-23 20:29:34.032561
m3-350,m3-351,0x0000001405,58,65535,4740,2018-05-23 20:29:34.05227
m3-314,m3-334,0x000000149a,58,65535,1990,2018-05-23 20:29:36.236976
m3-309,m3-310,0x000000176b,58,65535,3146,2018-05-23 20:29:47.057154
m3-298,m3-309,0x0000001912,58,65535,3724,2018-05-23 20:29:53.377944
m3-326,m3-325,0x000000192b,58,65535,5318,2018-05-23 20:29:53.758977
m3-313,m3-314,0x0000001ab9,58,65535,2568,2018-05-23 20:29:59.711431
m3-329,m3-342,0x0000001c2e,58,65535,1990,2018-05-23 20:30:05.314666
m3-318,m3-326,0x0000001cab,58,65535,8646,2018-05-23 20:30:07.214203
m3-339,m3-335,0x0000001d27,58,65535,8068,2018-05-23 20:30:09.031516
m3-301,m3-310,0x0000001e6a,58,65535,3146,2018-05-23 20:30:13.897689
m3-299,m3-310,0x0000001e6a,58,65535,3146,2018-05-23 20:30:13.906214
m3-317,m3-310,0x0000002075,58,65535,3146,2018-05-23 20:30:21.74623
m3-347,m3-339,0x0000002075,58,65535,8646,2018-05-23 20:30:21.770454
m3-335,m3-334,0x00000024a3,58,2180,1346,2018-05-23 20:30:37.827359
m3-322,m3-314,0x00000028b7,58,65535,2568,2018-05-23 20:30:53.387137
m3-321,m3-317,0x0000002af3,58,65535,3724,2018-05-23 20:31:01.960779
m3-309,m3-314,0x0000002b0c,58,3811,2568,2018-05-23 20:31:02.448257
m3-330,m3-335,0x0000002f21,58,65535,1924,2018-05-23 20:31:18.008038
m3-310,m3-314,0x0000003255,58,65535,2568,2018-05-23 20:31:30.443127
m3-310,m3-313,0x0000003255,58,65535,5896,2018-05-23 20:31:30.51963
m3-310,m3-299,0x0000003255,58,65535,6474,2018-05-23 20:31:30.591635
m3-298,m3-299,0x000000331d,58,4279,3724,2018-05-23 20:31:33.364096
m3-317,m3-329,0x0000003368,58,13576,2568,2018-05-23 20:31:34.502733
m3-306,m3-314,0x00000037c7,58,65535,1914,2018-05-23 20:31:51.188431
m3-355,m3-350,0x0000003955,58,65535,5318,2018-05-23 20:31:57.143222
m3-299,m3-314,0x000000396c,58,65535,2568,2018-05-23 20:31:57.548946
m3-310,m3-317,0x00000039cb,58,65535,6474,2018-05-23 20:31:58.955744
m3-301,m3-314,0x0000003a72,58,65535,2568,2018-05-23 20:32:01.397495
m3-305,m3-317,0x0000003d1f,58,65535,3146,2018-05-23 20:32:11.667815
m3-299,m3-298,0x00000040d5,58,65535,7052,2018-05-23 20:32:26.04601
m3-298,m3-301,0x0000004143,58,65535,3724,2018-05-23 20:32:27.54404
m3-354,m3-358,0x0000004165,58,65535,834,2018-05-23 20:32:28.084413
m3-347,m3-346,0x00000045c6,58,1858,1124,2018-05-23 20:32:45.033473
m3-310,m3-313,0x0000004a24,58,65535,2170,2018-05-23 20:33:01.601228
m3-299,m3-306,0x00000055cd,58,65535,2492,2018-05-23 20:33:46.340927
m3-317,m3-314,0x0000005743,58,2426,1872,2018-05-23 20:33:51.963976
m3-302,m3-306,0x0000005a2c,58,65535,2492,2018-05-23 20:34:03.111002
m3-298,m3-309,0x0000005d30,58,3701,3146,2018-05-23 20:34:14.767628
m3-301,m3-317,0x0000005e73,58,4554,2450,2018-05-23 20:34:19.51721
m3-305,m3-306,0x0000008268,58,2567,2035,2018-05-23 20:36:37.665867
m3-355,m3-358,0x00000085b4,58,1370,834,2018-05-23 20:36:50.15762
m3-321,m3-325,0x000000a1e3,58,2272,1698,2018-05-23 20:38:38.319163
m3-301,m3-313,0x000000cf75,58,2962,2256,2018-05-23 20:41:33.157138
m3-310,m3-314,0x000002fac6,58,2420,1711,2018-05-23 21:17:03.145716
m3-314,m3-325,0x0000030c44,58,2339,1671,2018-05-23 21:18:10.857084
m3-314,m3-321,0x0000031d2c,58,2467,1927,2018-05-23 21:19:15.22702
m3-322,m3-325,0x0000032840,58,2183,1602,2018-05-23 21:19:57.625496
m3-318,m3-334,0x000003419c,58,2025,1439,2018-05-23 21:21:34.89525
m3-313,m3-318,0x0000038396,58,2198,1636,2018-05-23 21:25:47.955121
m3-306,m3-318,0x000003845d,58,2240,1636,2018-05-23 21:25:50.976075
m3-314,m3-318,0x0000054a3c,58,2195,1656,2018-05-23 21:54:51.901585
m3-346,m3-355,0x0000059096,58,3584,1090,2018-05-23 21:59:26.722661
m3-347,m3-358,0x00000006b5,59,65535,834,2018-05-22 13:49:17.123684
m3-346,m3-358,0x0000000b14,59,65535,834,2018-05-22 13:49:33.894492
m3-338,m3-346,0x0000000d06,59,65535,1412,2018-05-22 13:49:41.346765
m3-355,m3-347,0x0000000ff0,59,65535,1412,2018-05-22 13:49:52.528474
m3-322,m3-346,0x000000117e,59,65535,1412,2018-05-22 13:49:58.505149
m3-339,m3-355,0x0000001245,59,65535,1990,2018-05-22 13:50:01.471895
m3-325,m3-339,0x00000015dd,59,65535,2568,2018-05-22 13:50:15.259165
m3-342,m3-339,0x00000015dd,59,65535,5318,2018-05-22 13:50:15.259943
m3-354,m3-346,0x00000017cf,59,65535,1412,2018-05-22 13:50:22.744775
m3-351,m3-346,0x00000019d9,59,65535,1412,2018-05-22 13:50:30.553192
m3-334,m3-346,0x0000001b04,59,65535,1138,2018-05-22 13:50:35.035693
m3-329,m3-322,0x0000001c2e,59,65535,1990,2018-05-22 13:50:39.485938
m3-339,m3-338,0x0000001d72,59,4740,1990,2018-05-22 13:50:44.347554
m3-330,m3-334,0x0000001ff8,59,65535,1716,2018-05-22 13:50:54.038092
m3-317,m3-329,0x00000020d8,59,65535,2568,2018-05-22 13:50:57.376518
m3-321,m3-322,0x0000002186,59,65535,1990,2018-05-22 13:51:00.001027
m3-343,m3-342,0x000000219f,59,65535,8646,2018-05-22 13:51:00.364509
m3-314,m3-321,0x000000221c,59,65535,2568,2018-05-22 13:51:02.315941
m3-350,m3-351,0x00000024a2,59,65535,1990,2018-05-22 13:51:11.922525
m3-338,m3-347,0x0000002743,59,2523,1412,2018-05-22 13:51:22.062619
m3-326,m3-322,0x00000027a5,59,65535,1730,2018-05-22 13:51:23.486304
m3-310,m3-322,0x00000027a5,59,65535,4480,2018-05-22 13:51:23.490316
m3-301,m3-314,0x000000283b,59,65535,3146,2018-05-22 13:51:25.725443
m3-298,m3-314,0x000000283b,59,65535,3146,2018-05-22 13:51:25.734252
m3-299,m3-301,0x0000002a90,59,65535,3724,2018-05-22 13:51:34.654706
m3-322,m3-334,0x0000002e42,59,3840,1716,2018-05-22 13:51:48.946854
m3-342,m3-346,0x0000003002,59,1924,1090,2018-05-22 13:51:55.596353
m3-309,m3-314,0x0000003064,59,65535,3146,2018-05-22 13:51:57.011392
m3-339,m3-346,0x00000035ef,59,1668,1090,2018-05-22 13:52:18.545182
m3-318,m3-321,0x0000003683,59,65535,2604,2018-05-22 13:52:20.508784
m3-335,m3-321,0x000000396e,59,65535,5354,2018-05-22 13:52:31.686692
m3-313,m3-335,0x0000003f8d,59,65535,5932,2018-05-22 13:52:55.170286
m3-329,m3-334,0x00000040b8,59,1972,1346,2018-05-22 13:52:59.71478
m3-321,m3-330,0x000000425f,59,3220,2294,2018-05-22 13:53:06.067631
m3-306,m3-313,0x00000046a5,59,65535,6510,2018-05-22 13:53:22.373999
m3-302,m3-301,0x000000495d,59,65535,3574,2018-05-22 13:53:32.822407
m3-305,m3-298,0x00000049c1,59,65535,7688,2018-05-22 13:53:34.335219
m3-322,m3-339,0x0000004a63,59,65535,1668,2018-05-22 13:53:36.95786
m3-335,m3-334,0x0000004cc5,59,1912,1400,2018-05-22 13:53:45.905115
m3-314,m3-339,0x00000051b9,59,2882,1668,2018-05-22 13:54:04.920907
m3-322,m3-329,0x000000520a,59,65535,2040,2018-05-22 13:54:06.149103
m3-301,m3-317,0x00000052b1,59,3764,3103,2018-05-22 13:54:08.66886
m3-310,m3-314,0x00000054d5,59,12724,2806,2018-05-22 13:54:16.843865
m3-313,m3-314,0x0000005539,59,5728,2806,2018-05-22 13:54:18.429449
m3-326,m3-330,0x0000005619,59,5044,1656,2018-05-22 13:54:21.652623
m3-322,m3-326,0x00000059b1,59,65535,5058,2018-05-22 13:54:35.650101
m3-322,m3-310,0x00000059b1,59,65535,7808,2018-05-22 13:54:35.748494
m3-322,m3-325,0x000000615d,59,65535,5186,2018-05-22 13:55:04.859366
m3-298,m3-309,0x00000061da,59,3892,3180,2018-05-22 13:55:06.821874
m3-309,m3-317,0x0000006c72,59,3130,2234,2018-05-22 13:55:47.465184
m3-313,m3-317,0x000000722e,59,4996,2253,2018-05-22 13:56:09.442438
m3-314,m3-321,0x0000007817,59,65535,1966,2018-05-22 13:56:32.165261
m3-314,m3-330,0x0000007fba,59,65535,1971,2018-05-22 13:57:01.431351
m3-314,m3-329,0x0000007fba,59,65535,1888,2018-05-22 13:57:01.553921
m3-310,m3-309,0x00000081a1,59,4996,2482,2018-05-22 13:57:08.628705
m3-314,m3-338,0x00000085e6,59,65535,4268,2018-05-22 13:57:25.027291
m3-346,m3-347,0x0000009cef,59,3584,1138,2018-05-22 13:58:54.166765
m3-346,m3-358,0x000000a70a,59,1440,834,2018-05-22 13:59:32.198774
m3-346,m3-347,0x000000c5f0,59,13568,1144,2018-05-22 14:01:30.741626
m3-346,m3-358,0x000000d595,59,1780,834,2018-05-22 14:02:30.722097
m3-334,m3-347,0x000000deb7,59,2530,1090,2018-05-22 14:03:06.118642
m3-314,m3-321,0x000000e8a0,59,3308,2022,2018-05-22 14:03:43.796695
m3-355,m3-358,0x000000f0b0,59,1419,834,2018-05-22 14:04:14.730534
m3-325,m3-334,0x000001129a,59,2358,1565,2018-05-22 14:06:24.802334
m3-326,m3-329,0x0000017189,59,2522,1857,2018-05-22 14:12:28.934803
m3-305,m3-309,0x0000036309,59,2974,2337,2018-05-22 14:44:17.317202
m3-347,m3-358,0x00000006b5,60,65535,834,2018-05-22 08:51:24.985705
m3-346,m3-358,0x0000000b14,60,65535,834,2018-05-22 08:51:41.756298
m3-330,m3-346,0x0000000b2d,60,65535,1412,2018-05-22 08:51:42.126719
m3-335,m3-330,0x0000000cd4,60,65535,1990,2018-05-22 08:51:48.465383
m3-339,m3-346,0x0000000fbe,60,65535,1412,2018-05-22 08:51:59.655696
m3-321,m3-330,0x00000012da,60,65535,1990,2018-05-22 08:52:11.587892
m3-343,m3-330,0x00000012da,60,65535,1990,2018-05-22 08:52:11.589629
m3-355,m3-346,0x0000001357,60,65535,1412,2018-05-22 08:52:13.47208
m3-334,m3-343,0x00000015ac,60,65535,2568,2018-05-22 08:52:22.384252
m3-354,m3-347,0x0000001896,60,65535,1412,2018-05-22 08:52:33.567977
m3-329,m3-335,0x000000198f,60,65535,2568,2018-05-22 08:52:37.294028
m3-309,m3-321,0x0000001a24,60,65535,2568,2018-05-22 08:52:39.541328
m3-351,m3-354,0x0000001b99,60,65535,4740,2018-05-22 08:52:45.108567
m3-306,m3-321,0x0000001f95,60,65535,2568,2018-05-22 08:53:00.393662
m3-342,m3-347,0x00000021d1,60,65535,1199,2018-05-22 08:53:08.990717
m3-338,m3-335,0x000000243f,60,65535,2568,2018-05-22 08:53:18.306233
m3-350,m3-334,0x0000002471,60,65535,3146,2018-05-22 08:53:19.097548
m3-313,m3-306,0x0000002965,60,65535,3146,2018-05-22 08:53:38.081318
m3-310,m3-309,0x00000029c9,60,65535,3146,2018-05-22 08:53:39.582272
m3-298,m3-309,0x00000029c9,60,65535,3146,2018-05-22 08:53:39.587398
m3-326,m3-334,0x0000002a45,60,65535,3146,2018-05-22 08:53:41.417681
m3-302,m3-310,0x0000002f9d,60,65535,3724,2018-05-22 08:54:01.933781
m3-318,m3-310,0x00000035bc,60,65535,6474,2018-05-22 08:54:25.382523
m3-299,m3-298,0x00000036e7,60,65535,3724,2018-05-22 08:54:29.863007
m3-314,m3-330,0x0000003afc,60,65535,1448,2018-05-22 08:54:45.550067
m3-305,m3-306,0x0000003ced,60,65535,3173,2018-05-22 08:54:52.970594
m3-325,m3-342,0x000000403b,60,65535,4527,2018-05-22 08:55:05.617227
m3-343,m3-346,0x000000403c,60,1975,1123,2018-05-22 08:55:05.712298
m3-350,m3-346,0x00000040d0,60,2973,1090,2018-05-22 08:55:08.014067
m3-317,m3-326,0x0000004325,60,65535,3724,2018-05-22 08:55:16.82562
m3-322,m3-334,0x0000004437,60,65535,2824,2018-05-22 08:55:20.920676
m3-346,m3-347,0x0000004594,60,2048,1267,2018-05-22 08:55:26.382213
m3-326,m3-321,0x00000048fb,60,2556,1704,2018-05-22 08:55:39.25116
m3-301,m3-313,0x0000004c47,60,65535,6474,2018-05-22 08:55:51.869331
m3-314,m3-321,0x000000518e,60,65535,2142,2018-05-22 08:56:13.369622
m3-325,m3-321,0x00000058af,60,65535,1869,2018-05-22 08:56:39.4305
m3-314,m3-339,0x0000005931,60,65535,4150,2018-05-22 08:56:42.880961
m3-318,m3-321,0x00000059e3,60,2530,1869,2018-05-22 08:56:44.098837
m3-314,m3-339,0x0000005c1e,60,65535,2155,2018-05-22 08:56:52.622484
m3-313,m3-309,0x000000601b,60,2844,2234,2018-05-22 08:57:08.014599
m3-306,m3-309,0x000000601b,60,3083,2290,2018-05-22 08:57:08.02409
m3-355,m3-358,0x00000061a8,60,1523,834,2018-05-22 08:57:13.907474
m3-338,m3-343,0x000000711c,60,2137,1602,2018-05-22 08:58:13.238023
m3-329,m3-330,0x0000007a57,60,2745,2203,2018-05-22 08:58:48.5948
m3-346,m3-358,0x0000008fb8,60,3869,834,2018-05-22 09:00:10.977792
m3-309,m3-314,0x000000a3bc,60,3119,1882,2018-05-22 09:01:27.504832
m3-354,m3-358,0x000000a722,60,2285,834,2018-05-22 09:01:40.418606
m3-305,m3-309,0x000000ae3a,60,3271,2298,2018-05-22 09:02:07.733717
m3-314,m3-318,0x000000c2bb,60,3420,2874,2018-05-22 09:03:26.411685
m3-309,m3-321,0x000000cab3,60,3130,2604,2018-05-22 09:03:56.870968
m3-310,m3-321,0x000000cab3,60,2960,2040,2018-05-22 09:03:56.871748
m3-309,m3-314,0x000000ccd6,60,4790,3130,2018-05-22 09:04:05.248881
m3-306,m3-310,0x000000d406,60,3898,2618,2018-05-22 09:04:32.644088
m3-305,m3-310,0x000000d4cd,60,3386,2618,2018-05-22 09:04:35.673038
m3-298,m3-302,0x000000dc61,60,3495,2875,2018-05-22 09:05:04.68779
m3-313,m3-310,0x000000e32f,60,3386,1997,2018-05-22 09:05:30.869887
m3-314,m3-339,0x0000011f9f,60,1973,1455,2018-05-22 09:09:22.586012
m3-330,m3-339,0x0000015191,60,2204,1380,2018-05-22 09:12:34.745603
m3-330,m3-334,0x0000015fda,60,2175,1644,2018-05-22 09:13:28.972197
m3-335,m3-339,0x0000016fb0,60,1900,1386,2018-05-22 09:14:29.931482
m3-305,m3-309,0x0000017968,60,2502,1984,2018-05-22 09:15:06.955416
m3-313,m3-314,0x0000018418,60,2421,1898,2018-05-22 09:15:48.092528
m3-299,m3-301,0x000004ab44,60,2875,2319,2018-05-22 10:07:24.217642
m3-346,m3-355,0x00000590e0,60,3584,1090,2018-05-22 10:22:07.362853
