node,new_parent,asn,experiment_id,previous_rank,new_rank,time
m3-321,m3-339,0x0000039b27,33,65535,1294,2018-05-11 16:58:43.829099
m3-317,m3-334,0x0000039fea,33,65535,1294,2018-05-11 16:59:02.059175
m3-325,m3-335,0x000003a785,33,65535,1677,2018-05-11 16:59:31.211098
m3-325,m3-321,0x000003a785,33,65535,1694,2018-05-11 16:59:31.288319
m3-313,m3-334,0x000003ab1d,33,65535,1294,2018-05-11 16:59:45.022076
m3-313,m3-339,0x000003ab1e,33,65535,1294,2018-05-11 16:59:45.095781
m3-313,m3-330,0x000003ab1e,33,65535,1806,2018-05-11 16:59:45.163147
m3-318,m3-339,0x000003af4f,33,2375,1294,2018-05-11 17:00:01.162018
m3-314,m3-339,0x000003b1bd,33,2237,1294,2018-05-11 17:00:10.520901
m3-321,m3-343,0x000003b1e8,33,65535,1287,2018-05-11 17:00:11.20108
m3-330,m3-342,0x000003b2bf,33,65535,7175,2018-05-11 17:00:14.270682
m3-317,m3-330,0x000003b699,33,65535,1681,2018-05-11 17:00:29.19562
m3-321,m3-342,0x000003b97e,33,65535,1294,2018-05-11 17:00:40.165195
m3-321,m3-305,0x000003bc54,33,65535,2756,2018-05-11 17:00:51.025947
m3-313,m3-322,0x000003bcd1,33,65535,1441,2018-05-11 17:00:52.908896
m3-325,m3-342,0x000003be35,33,65535,7056,2018-05-11 17:00:58.416241
m3-299,m3-318,0x000003be90,33,2464,1813,2018-05-11 17:00:59.713587
m3-314,m3-335,0x000003c024,33,65535,1324,2018-05-11 17:01:05.833889
m3-314,m3-330,0x000003c024,33,65535,1681,2018-05-11 17:01:05.942544
m3-318,m3-334,0x000003c09b,33,8056,1251,2018-05-11 17:01:07.676992
m3-334,m3-354,0x000003c5da,33,2560,1031,2018-05-11 17:01:27.636556
m3-314,m3-329,0x000003c7c8,33,65535,1431,2018-05-11 17:01:34.971906
m3-321,m3-334,0x000003d03f,33,65535,1251,2018-05-11 17:02:07.533765
m3-330,m3-346,0x000003e771,33,65535,1031,2018-05-11 17:03:40.44735
m3-317,m3-338,0x000003eb88,33,65535,1353,2018-05-11 17:03:52.175497
m3-330,m3-343,0x000003eef8,33,65535,1324,2018-05-11 17:04:09.217175
m3-330,m3-321,0x000003eef8,33,65535,1770,2018-05-11 17:04:09.297465
m3-299,m3-310,0x000003f006,33,2851,1674,2018-05-11 17:04:09.400499
m3-330,m3-317,0x000003f4fa,33,65535,1872,2018-05-11 17:04:28.317548
m3-325,m3-354,0x0000040200,33,2069,1031,2018-05-11 17:05:18.346914
m3-314,m3-339,0x0000040b3b,33,1931,1068,2018-05-11 17:05:53.697159
m3-330,m3-343,0x000004148f,33,1872,1287,2018-05-11 17:06:29.521356
m3-317,m3-313,0x00000418e6,33,65535,7557,2018-05-11 17:06:46.244404
m3-317,m3-329,0x000004228d,33,65535,7312,2018-05-11 17:07:23.143866
m3-325,m3-346,0x0000044de0,33,65535,1031,2018-05-11 17:10:09.545769
m3-325,m3-339,0x0000045570,33,65535,1109,2018-05-11 17:10:38.55179
m3-325,m3-347,0x0000045570,33,65535,1162,2018-05-11 17:10:38.630249
m3-325,m3-343,0x000004686a,33,65535,7205,2018-05-11 17:11:51.133134
m3-325,m3-354,0x000004825b,33,58405,1031,2018-05-11 17:13:30.724889
m3-325,m3-346,0x0000048a5f,33,65535,1066,2018-05-11 17:14:01.366724
m3-325,m3-354,0x000004ad35,33,1687,1031,2018-05-11 17:16:15.127612
m3-325,m3-347,0x000004bf4d,33,65535,1068,2018-05-11 17:17:24.596682
m3-325,m3-342,0x000004c6dd,33,65535,1115,2018-05-11 17:17:53.488388
m3-325,m3-347,0x000004d921,33,4256,1031,2018-05-11 17:19:03.559893
m3-325,m3-339,0x000004e51e,33,65535,1115,2018-05-11 17:19:49.458911
m3-301,m3-322,0x0000055fce,33,2086,1361,2018-05-11 17:27:40.157308
m3-301,m3-309,0x0000057359,33,65535,1522,2018-05-11 17:28:55.125389
m3-301,m3-318,0x0000057ae7,33,65535,1722,2018-05-11 17:29:24.124079
m3-301,m3-298,0x0000057ae7,33,65535,1994,2018-05-11 17:29:24.20243
m3-322,m3-342,0x0000057ecd,33,2654,1115,2018-05-11 17:29:39.125639
m3-301,m3-305,0x00000582b0,33,65535,2521,2018-05-11 17:29:53.868641
m3-354,m3-346,0x000005923c,33,3952,1031,2018-05-11 17:30:54.32633
m3-346,m3-347,0x000005937f,33,4771,1031,2018-05-11 17:30:58.420811
m3-342,m3-354,0x000005945f,33,6656,1031,2018-05-11 17:31:01.68866
m3-355,m3-358,0x000005953f,33,1287,775,2018-05-11 17:31:05.119143
m3-339,m3-347,0x00000595a2,33,6656,1031,2018-05-11 17:31:06.545948
m3-347,m3-358,0x00000006b5,34,65535,775,2018-05-11 09:54:34.132141
m3-351,m3-358,0x0000000b14,34,65535,775,2018-05-11 09:54:50.92632
m3-346,m3-358,0x0000000b14,34,65535,775,2018-05-11 09:54:50.927493
m3-334,m3-351,0x0000000b5f,34,65535,1294,2018-05-11 09:54:52.029047
m3-338,m3-351,0x0000000d37,34,65535,1294,2018-05-11 09:54:59.099764
m3-329,m3-334,0x0000001133,34,65535,1813,2018-05-11 09:55:14.382089
m3-350,m3-347,0x00000013ba,34,65535,1294,2018-05-11 09:55:24.079538
m3-339,m3-347,0x0000001641,34,65535,1294,2018-05-11 09:55:33.781151
m3-314,m3-334,0x0000001708,34,65535,1813,2018-05-11 09:55:36.756688
m3-326,m3-314,0x0000001819,34,65535,2332,2018-05-11 09:55:40.844174
m3-309,m3-314,0x0000001819,34,65535,2332,2018-05-11 09:55:40.854158
m3-354,m3-358,0x00000018af,34,65535,775,2018-05-11 09:55:43.101234
m3-313,m3-309,0x0000001cf5,34,65535,2851,2018-05-11 09:55:59.508238
m3-310,m3-309,0x0000001cf5,34,65535,2851,2018-05-11 09:55:59.509749
m3-342,m3-354,0x0000001d40,34,65535,1294,2018-05-11 09:56:00.648819
m3-299,m3-309,0x0000001fc7,34,65535,2851,2018-05-11 09:56:10.361083
m3-306,m3-309,0x0000001fc7,34,65535,2851,2018-05-11 09:56:10.361888
m3-343,m3-358,0x000000205c,34,65535,775,2018-05-11 09:56:12.552957
m3-322,m3-309,0x00000020bf,34,65535,2851,2018-05-11 09:56:14.028671
m3-325,m3-306,0x000000235f,34,65535,3370,2018-05-11 09:56:24.095925
m3-335,m3-334,0x00000024a2,34,65535,1813,2018-05-11 09:56:28.932673
m3-305,m3-322,0x0000002506,34,65535,3370,2018-05-11 09:56:30.43189
m3-355,m3-351,0x00000027d7,34,65535,1031,2018-05-11 09:56:41.231584
m3-302,m3-299,0x000000283b,34,65535,3370,2018-05-11 09:56:42.727563
m3-330,m3-314,0x0000002c68,34,65535,2332,2018-05-11 09:56:58.763633
m3-317,m3-326,0x000000318f,34,65535,2851,2018-05-11 09:57:18.518712
m3-298,m3-309,0x00000031d9,34,65535,2851,2018-05-11 09:57:19.623689
m3-322,m3-346,0x0000003923,34,2666,1068,2018-05-11 09:57:47.652814
m3-321,m3-342,0x0000003c71,34,65535,1813,2018-05-11 09:58:00.254049
m3-305,m3-314,0x0000003dcd,34,4671,2332,2018-05-11 09:58:05.538729
m3-318,m3-321,0x0000004593,34,65535,2332,2018-05-11 09:58:35.307414
m3-310,m3-322,0x0000004593,34,2588,1587,2018-05-11 09:58:35.354318
m3-313,m3-322,0x0000004ad2,34,2588,1587,2018-05-11 09:58:55.492365
m3-321,m3-343,0x0000004e6b,34,7694,1486,2018-05-11 09:59:09.227792
m3-299,m3-310,0x0000004ece,34,2666,2106,2018-05-11 09:59:10.783297
m3-310,m3-314,0x0000005007,34,65535,2090,2018-05-11 09:59:15.502459
m3-302,m3-310,0x000000502a,34,2844,2106,2018-05-11 09:59:16.023978
m3-321,m3-334,0x00000058da,34,65535,1507,2018-05-11 09:59:49.229436
m3-306,m3-314,0x0000005a77,34,2588,1798,2018-05-11 09:59:55.500347
m3-301,m3-299,0x0000005ba2,34,65535,2625,2018-05-11 09:59:59.949127
m3-325,m3-346,0x0000005cfe,34,3562,1068,2018-05-11 10:00:05.175801
m3-318,m3-342,0x0000005f85,34,2083,1324,2018-05-11 10:00:14.943947
m3-318,m3-338,0x0000006ea6,34,65535,1371,2018-05-11 10:01:12.98971
m3-330,m3-342,0x000000708f,34,65535,7205,2018-05-11 10:01:20.161826
m3-330,m3-343,0x000000708f,34,65535,7232,2018-05-11 10:01:20.273623
m3-318,m3-322,0x000000762a,34,65535,1486,2018-05-11 10:01:41.666742
m3-298,m3-313,0x00000078c8,34,2625,2106,2018-05-11 10:01:51.789123
m3-325,m3-335,0x0000007e65,34,65535,1763,2018-05-11 10:02:13.386761
m3-317,m3-322,0x0000007e6b,34,2013,1486,2018-05-11 10:02:13.45824
m3-325,m3-321,0x00000085f5,34,65535,2026,2018-05-11 10:02:42.39548
m3-301,m3-321,0x0000008d62,34,2390,1615,2018-05-11 10:03:10.880835
m3-325,m3-313,0x0000009795,34,65535,1800,2018-05-11 10:03:49.857594
m3-313,m3-339,0x0000009c58,34,2625,1324,2018-05-11 10:04:08.19494
m3-310,m3-322,0x000000a3a2,34,2160,1544,2018-05-11 10:04:36.176771
m3-318,m3-339,0x000000a3ed,34,15425,1324,2018-05-11 10:04:37.328938
m3-317,m3-330,0x000000a3ed,34,7425,1630,2018-05-11 10:04:37.343695
m3-313,m3-334,0x000000a626,34,65535,1441,2018-05-11 10:04:45.863364
m3-322,m3-339,0x000000a626,34,65535,1324,2018-05-11 10:04:45.892625
m3-322,m3-334,0x000000a626,34,65535,1404,2018-05-11 10:04:45.953774
m3-326,m3-351,0x000000a753,34,2160,1031,2018-05-11 10:04:50.321942
m3-322,m3-343,0x000000adcd,34,65535,1486,2018-05-11 10:05:15.194759
m3-322,m3-321,0x000000adce,34,65535,1615,2018-05-11 10:05:15.309391
m3-310,m3-330,0x000000b109,34,65535,1630,2018-05-11 10:05:27.581098
m3-325,m3-347,0x000000b1a0,34,2456,1068,2018-05-11 10:05:29.851483
m3-299,m3-301,0x000000b1a0,34,2719,2134,2018-05-11 10:05:29.864202
m3-313,m3-329,0x000000b575,34,65535,1655,2018-05-11 10:05:44.590468
m3-322,m3-318,0x000000b583,34,65535,1843,2018-05-11 10:05:44.66258
m3-298,m3-318,0x000000baf4,34,7681,1843,2018-05-11 10:06:05.684775
m3-301,m3-310,0x000000bce5,34,2788,2149,2018-05-11 10:06:13.051716
m3-306,m3-318,0x000000bd7b,34,3079,1843,2018-05-11 10:06:15.291907
m3-309,m3-330,0x000000bed7,34,12172,1630,2018-05-11 10:06:20.52385
m3-325,m3-339,0x000000c273,34,65535,1324,2018-05-11 10:06:34.461294
m3-325,m3-334,0x000000c273,34,65535,1408,2018-05-11 10:06:34.537494
m3-330,m3-342,0x000000c2a1,34,1868,1324,2018-05-11 10:06:35.165919
m3-309,m3-321,0x000000c740,34,65535,1748,2018-05-11 10:06:52.979121
m3-298,m3-310,0x000000c767,34,65535,2149,2018-05-11 10:06:53.427197
m3-305,m3-318,0x000000c7c7,34,3079,1843,2018-05-11 10:06:54.805232
m3-310,m3-321,0x000000d3ed,34,21847,1765,2018-05-11 10:07:41.448486
m3-343,m3-354,0x000000d4e6,34,1856,1031,2018-05-11 10:07:45.212022
m3-314,m3-339,0x000000db4b,34,65535,1324,2018-05-11 10:08:09.585666
m3-330,m3-346,0x000000dbb4,34,65535,1031,2018-05-11 10:08:11.339568
m3-330,m3-339,0x000000dbb4,34,65535,1455,2018-05-11 10:08:11.399166
m3-326,m3-339,0x000000dfc8,34,2112,1324,2018-05-11 10:08:26.958341
m3-334,m3-354,0x000000dfc8,34,3039,1031,2018-05-11 10:08:27.230442
m3-335,m3-354,0x000000e156,34,1681,1031,2018-05-11 10:08:32.938293
m3-317,m3-326,0x000000e846,34,65535,1742,2018-05-11 10:08:59.569521
m3-306,m3-326,0x000000eb58,34,58698,1843,2018-05-11 10:09:11.272962
m3-305,m3-325,0x000000ef6c,34,4698,1927,2018-05-11 10:09:26.865815
m3-322,m3-339,0x000000f55a,34,8492,1359,2018-05-11 10:09:49.635028
m3-321,m3-339,0x000000ff5c,34,4631,1359,2018-05-11 10:10:28.041791
m3-321,m3-343,0x000001074c,34,65535,1550,2018-05-11 10:10:58.4724
m3-321,m3-342,0x000001074d,34,65535,1579,2018-05-11 10:10:58.549647
m3-310,m3-318,0x0000010aba,34,3980,1779,2018-05-11 10:11:11.620111
m3-306,m3-318,0x0000010ee3,34,65535,1779,2018-05-11 10:11:27.689329
m3-306,m3-313,0x0000011679,34,65535,2062,2018-05-11 10:11:56.673643
m3-321,m3-334,0x0000011e0d,34,65535,1415,2018-05-11 10:12:25.677926
m3-321,m3-318,0x0000011e0d,34,65535,1779,2018-05-11 10:12:25.838495
m3-309,m3-318,0x0000011fcc,34,65535,1779,2018-05-11 10:12:35.864471
m3-305,m3-314,0x000001234f,34,65535,1843,2018-05-11 10:12:45.822311
m3-317,m3-335,0x0000012c54,34,65535,1431,2018-05-11 10:13:20.581756
m3-339,m3-358,0x0000012c8b,34,8995,775,2018-05-11 10:13:21.354936
m3-347,m3-346,0x0000012cbd,34,6656,1031,2018-05-11 10:13:22.195476
m3-326,m3-347,0x0000012f4d,34,65535,1068,2018-05-11 10:13:31.844589
m3-326,m3-318,0x0000012f4d,34,65535,1900,2018-05-11 10:13:31.941344
m3-317,m3-302,0x00000133e4,34,65535,2447,2018-05-11 10:13:49.58665
m3-318,m3-334,0x000001365b,34,7205,1320,2018-05-11 10:13:58.876832
m3-322,m3-346,0x000001392d,34,1978,1064,2018-05-11 10:14:09.787283
m3-326,m3-330,0x0000013977,34,65535,1587,2018-05-11 10:14:10.809121
m3-330,m3-346,0x0000013c17,34,7175,1064,2018-05-11 10:14:21.028631
m3-321,m3-318,0x0000014316,34,65535,1839,2018-05-11 10:14:47.722314
m3-339,m3-346,0x0000014354,34,65535,1068,2018-05-11 10:14:48.815791
m3-314,m3-346,0x0000014639,34,65535,1068,2018-05-11 10:14:59.815894
m3-314,m3-334,0x000001463a,34,65535,1287,2018-05-11 10:14:59.959468
m3-339,m3-343,0x0000014ae6,34,65535,1324,2018-05-11 10:15:17.824717
m3-339,m3-335,0x0000014ae6,34,65535,1431,2018-05-11 10:15:17.902237
m3-339,m3-322,0x0000014ae6,34,65535,1878,2018-05-11 10:15:17.982006
m3-339,m3-330,0x0000014ae6,34,65535,1974,2018-05-11 10:15:18.060991
m3-317,m3-334,0x0000015bab,34,2125,1371,2018-05-11 10:16:22.090506
m3-339,m3-314,0x0000015e4b,34,65535,1863,2018-05-11 10:16:32.0786
m3-326,m3-351,0x00000163ee,34,1943,1031,2018-05-11 10:16:53.777391
m3-326,m3-347,0x00000164c4,34,65535,1287,2018-05-11 10:16:56.943607
m3-301,m3-322,0x00000168b0,34,2152,1583,2018-05-11 10:17:12.116689
m3-301,m3-310,0x0000017003,34,65535,1832,2018-05-11 10:17:40.026661
m3-317,m3-322,0x0000016efa,34,65535,1507,2018-05-11 10:17:41.516721
m3-317,m3-325,0x0000017b5e,34,65535,1711,2018-05-11 10:18:40.661643
m3-317,m3-325,0x00000180c9,34,65535,1711,2018-05-11 10:18:44.451287
m3-339,m3-358,0x0000018417,34,1582,775,2018-05-11 10:18:57.14777
m3-299,m3-318,0x00000188da,34,2184,1578,2018-05-11 10:19:15.530579
m3-326,m3-346,0x0000018e19,34,1943,1031,2018-05-11 10:19:35.550494
m3-325,m3-346,0x0000018e64,34,1577,1031,2018-05-11 10:19:36.637819
m3-317,m3-334,0x0000019e3b,34,2206,1287,2018-05-11 10:20:37.429973
m3-326,m3-351,0x000001a045,34,6912,1031,2018-05-11 10:20:45.179259
m3-325,m3-339,0x000001a54d,34,65535,1294,2018-05-11 10:21:04.503823
m3-299,m3-309,0x000001b0e3,34,3459,1799,2018-05-11 10:21:48.951825
m3-321,m3-346,0x000001b93e,34,1576,1062,2018-05-11 10:22:21.213271
m3-317,m3-330,0x000001bf12,34,4446,1361,2018-05-11 10:22:43.374337
m3-326,m3-346,0x000001c1e4,34,1687,1103,2018-05-11 10:22:54.222141
m3-321,m3-339,0x000001d415,34,65535,1115,2018-05-11 10:24:03.888041
m3-334,m3-358,0x000001d554,34,1776,775,2018-05-11 10:24:08.952191
m3-326,m3-354,0x000001e765,34,1687,1068,2018-05-11 10:25:18.10681
m3-326,m3-351,0x000001ee3f,34,65535,1031,2018-05-11 10:25:44.441096
m3-318,m3-335,0x000001ef44,34,1903,1287,2018-05-11 10:25:48.245962
m3-329,m3-346,0x000001f30e,34,7175,1068,2018-05-11 10:26:02.696183
m3-314,m3-339,0x000001f372,34,7236,1031,2018-05-11 10:26:04.386091
m3-313,m3-339,0x000001f92e,34,1854,1031,2018-05-11 10:26:26.245087
m3-318,m3-339,0x0000020282,34,2148,1031,2018-05-11 10:27:02.069753
m3-306,m3-314,0x0000020e75,34,2631,1607,2018-05-11 10:27:47.874406
m3-313,m3-321,0x0000021581,34,65535,1371,2018-05-11 10:28:15.101375
m3-313,m3-329,0x0000021581,34,65535,1408,2018-05-11 10:28:15.201907
m3-326,m3-334,0x000002239a,34,65535,7175,2018-05-11 10:29:09.434167
m3-326,m3-321,0x0000022b3d,34,65535,7252,2018-05-11 10:29:38.658126
m3-326,m3-317,0x0000022b3d,34,65535,7642,2018-05-11 10:29:38.755346
m3-326,m3-321,0x0000022d43,34,65535,7722,2018-05-11 10:29:45.986996
m3-314,m3-346,0x0000022eb8,34,6947,1031,2018-05-11 10:29:51.647355
m3-318,m3-330,0x0000022f80,34,2367,1408,2018-05-11 10:29:54.634379
m3-325,m3-346,0x0000023473,34,4692,1031,2018-05-11 10:30:13.611673
m3-299,m3-314,0x0000024307,34,2148,1550,2018-05-11 10:31:09.599586
m3-318,m3-342,0x000002436b,34,2653,1431,2018-05-11 10:31:11.001958
m3-317,m3-339,0x0000024b30,34,1923,1068,2018-05-11 10:31:40.839048
m3-338,m3-358,0x0000024e33,34,1321,775,2018-05-11 10:31:52.39296
m3-299,m3-306,0x0000024ff3,34,4631,1843,2018-05-11 10:31:59.120621
m3-338,m3-339,0x00000259c9,34,65535,1031,2018-05-11 10:32:36.861273
m3-317,m3-322,0x0000025acb,34,65535,1431,2018-05-11 10:32:40.678614
m3-301,m3-314,0x0000025be7,34,2087,1521,2018-05-11 10:32:45.123612
m3-334,m3-351,0x0000025cf8,34,6656,1031,2018-05-11 10:32:48.957546
m3-318,m3-322,0x0000025eae,34,65535,1431,2018-05-11 10:32:55.559021
m3-302,m3-314,0x0000025f1b,34,2087,1550,2018-05-11 10:32:57.247086
m3-309,m3-322,0x0000025ffb,34,2455,1431,2018-05-11 10:33:00.60087
m3-317,m3-329,0x000002625a,34,65535,1486,2018-05-11 10:33:09.6902
m3-317,m3-321,0x000002625a,34,65535,1723,2018-05-11 10:33:09.768859
m3-298,m3-306,0x0000026410,34,2442,1843,2018-05-11 10:33:16.263009
m3-330,m3-351,0x0000027153,34,65535,1031,2018-05-11 10:34:07.219262
m3-305,m3-306,0x00000272bc,34,3335,1843,2018-05-11 10:34:12.599292
m3-314,m3-342,0x0000027604,34,65535,1287,2018-05-11 10:34:31.821327
m3-314,m3-322,0x0000027604,34,65535,1408,2018-05-11 10:34:31.911419
m3-301,m3-317,0x0000027867,34,65535,1587,2018-05-11 10:34:34.222068
m3-330,m3-339,0x00000278fb,34,65535,1115,2018-05-11 10:34:36.408512
m3-330,m3-342,0x00000278fb,34,65535,1287,2018-05-11 10:34:36.483742
m3-330,m3-338,0x00000278fb,34,65535,1294,2018-05-11 10:34:36.563648
m3-306,m3-322,0x0000027971,34,7431,1408,2018-05-11 10:34:38.317141
m3-302,m3-306,0x0000027d62,34,65535,1843,2018-05-11 10:34:53.498181
m3-314,m3-321,0x0000027da4,34,65535,1468,2018-05-11 10:35:01.146031
m3-339,m3-354,0x0000028408,34,1856,1031,2018-05-11 10:35:18.873689
m3-314,m3-317,0x00000284cf,34,65535,2242,2018-05-11 10:35:21.777577
m3-302,m3-305,0x00000284e8,34,65535,1890,2018-05-11 10:35:22.25649
m3-302,m3-301,0x00000284e8,34,65535,2040,2018-05-11 10:35:22.346041
m3-302,m3-317,0x00000284e8,34,65535,2242,2018-05-11 10:35:22.462393
m3-302,m3-301,0x0000028992,34,65535,2106,2018-05-11 10:35:40.048254
m3-338,m3-358,0x0000029171,34,1287,775,2018-05-11 10:36:10.308172
m3-314,m3-342,0x000002921f,34,7964,1324,2018-05-11 10:36:12.85599
m3-322,m3-354,0x000002979c,34,65535,1031,2018-05-11 10:36:33.942962
m3-321,m3-338,0x00000297c2,34,1931,1294,2018-05-11 10:36:34.541029
m3-306,m3-309,0x0000029949,34,65535,1748,2018-05-11 10:36:40.424952
m3-338,m3-354,0x0000029ce0,34,65535,1031,2018-05-11 10:36:54.322413
m3-338,m3-351,0x0000029ce0,34,65535,1031,2018-05-11 10:36:54.393941
m3-322,m3-339,0x0000029f44,34,65535,1550,2018-05-11 10:37:03.435419
m3-339,m3-358,0x0000029f84,34,65535,775,2018-05-11 10:37:04.388355
m3-299,m3-309,0x000002a036,34,65535,1748,2018-05-11 10:37:06.927541
m3-306,m3-301,0x000002a0df,34,65535,2106,2018-05-11 10:37:09.421923
m3-306,m3-305,0x000002a0df,34,65535,2362,2018-05-11 10:37:09.504765
m3-317,m3-335,0x000002a12e,34,5008,1431,2018-05-11 10:37:10.695277
m3-326,m3-351,0x000002a179,34,1742,1031,2018-05-11 10:37:11.832861
m3-318,m3-334,0x000002a252,34,65535,1431,2018-05-11 10:37:15.1751
m3-305,m3-309,0x000002a301,34,65535,1748,2018-05-11 10:37:17.825523
m3-309,m3-330,0x000002a45b,34,65535,1813,2018-05-11 10:37:22.791385
m3-309,m3-313,0x000002a45b,34,65535,1847,2018-05-11 10:37:22.869547
m3-309,m3-306,0x000002a45c,34,65535,1927,2018-05-11 10:37:22.947407
m3-309,m3-321,0x000002a45c,34,65535,1927,2018-05-11 10:37:23.025665
m3-298,m3-309,0x000002a4fb,34,65535,1748,2018-05-11 10:37:25.266471
m3-322,m3-354,0x000002a6eb,34,65535,1031,2018-05-11 10:37:32.620138
m3-321,m3-346,0x000002a874,34,65535,1066,2018-05-11 10:37:38.739341
m3-306,m3-305,0x000002a98a,34,65535,2267,2018-05-11 10:37:42.67241
m3-318,m3-322,0x000002a9d5,34,65535,1550,2018-05-11 10:37:43.811862
m3-338,m3-339,0x000002abc9,34,65535,1287,2018-05-11 10:37:51.373894
m3-338,m3-343,0x000002abc9,34,65535,1324,2018-05-11 10:37:51.450447
m3-309,m3-314,0x000002abd0,34,65535,1843,2018-05-11 10:37:51.611604
m3-330,m3-351,0x000002ae8d,34,65535,1031,2018-05-11 10:38:01.897247
m3-330,m3-346,0x000002ae8e,34,65535,1066,2018-05-11 10:38:01.973519
m3-321,m3-335,0x000002b009,34,65535,1324,2018-05-11 10:38:07.601861
m3-326,m3-339,0x000002b4d5,34,65535,1294,2018-05-11 10:38:26.135309
m3-298,m3-299,0x000002b533,34,65535,2267,2018-05-11 10:38:27.405732
m3-299,m3-314,0x000002b54c,34,4231,1843,2018-05-11 10:38:27.965049
m3-305,m3-314,0x000002b993,34,65535,1843,2018-05-11 10:38:44.355591
m3-305,m3-318,0x000002c119,34,65535,2069,2018-05-11 10:39:13.129868
m3-338,m3-342,0x000002c2ff,34,65535,1324,2018-05-11 10:39:20.314938
m3-306,m3-314,0x000002c6cb,34,65535,1843,2018-05-11 10:39:34.969924
m3-306,m3-321,0x000002ce61,34,65535,1843,2018-05-11 10:40:04.204469
m3-299,m3-318,0x000002d20f,34,2833,2069,2018-05-11 10:40:18.21372
m3-322,m3-346,0x000002d66e,34,6912,1031,2018-05-11 10:40:34.886347
m3-305,m3-322,0x000002db63,34,2359,1550,2018-05-11 10:40:54.044886
m3-314,m3-334,0x000002dbf8,34,1980,1287,2018-05-11 10:40:56.240874
m3-306,m3-301,0x000002de97,34,65535,2344,2018-05-11 10:41:06.194457
m3-325,m3-354,0x000002dfdb,34,1687,1031,2018-05-11 10:41:11.098183
m3-299,m3-317,0x000002e0ec,34,6174,1944,2018-05-11 10:41:15.327311
m3-325,m3-343,0x000002ea74,34,65535,1287,2018-05-11 10:41:51.682507
m3-305,m3-330,0x000002ec7d,34,4631,1607,2018-05-11 10:41:59.619353
m3-325,m3-347,0x000002f203,34,65535,1287,2018-05-11 10:42:20.666775
m3-325,m3-335,0x000002f204,34,65535,1287,2018-05-11 10:42:20.764345
m3-335,m3-358,0x000002f59f,34,1321,775,2018-05-11 10:42:34.59185
m3-314,m3-346,0x000002f995,34,65535,1031,2018-05-11 10:42:49.87779
m3-299,m3-313,0x000002f9b4,34,2692,1894,2018-05-11 10:42:50.218253
m3-318,m3-339,0x000002f9e5,34,21767,1109,2018-05-11 10:42:50.978385
m3-305,m3-321,0x000002fd49,34,65535,7545,2018-05-11 10:43:03.999635
m3-309,m3-322,0x000002fde1,34,7687,1550,2018-05-11 10:43:06.203004
m3-314,m3-335,0x00000301dd,34,65535,1294,2018-05-11 10:43:21.466017
m3-322,m3-335,0x00000302c1,34,65535,7240,2018-05-11 10:43:25.092434
m3-309,m3-321,0x0000030544,34,65535,1634,2018-05-11 10:43:34.526475
m3-317,m3-339,0x0000030d86,34,1933,1316,2018-05-11 10:44:06.279077
m3-317,m3-329,0x00000317d5,34,65535,1468,2018-05-11 10:44:45.893605
m3-301,m3-313,0x0000031948,34,2991,1878,2018-05-11 10:44:51.379139
m3-305,m3-317,0x0000031b61,34,65535,1455,2018-05-11 10:44:59.551683
m3-314,m3-339,0x0000031fc6,34,65535,7232,2018-05-11 10:45:16.342967
m3-314,m3-334,0x0000031fc6,34,65535,7312,2018-05-11 10:45:16.617805
m3-299,m3-317,0x00000320c3,34,7759,1835,2018-05-11 10:45:20.01253
m3-305,m3-302,0x00000322e6,34,65535,8476,2018-05-11 10:45:28.221564
m3-299,m3-309,0x0000033faa,34,3068,1701,2018-05-11 10:47:18.666358
m3-313,m3-346,0x0000034262,34,1574,1031,2018-05-11 10:47:29.051666
m3-346,m3-351,0x000003427b,34,2560,1031,2018-05-11 10:47:29.420989
m3-329,m3-351,0x00000347ec,34,1607,1031,2018-05-11 10:47:50.292322
m3-305,m3-314,0x00000348fe,34,2287,1664,2018-05-11 10:47:54.459976
m3-347,m3-358,0x0000034df2,34,1371,775,2018-05-11 10:48:13.512696
m3-306,m3-322,0x0000035140,34,1994,1455,2018-05-11 10:48:26.060601
m3-301,m3-314,0x0000035b42,34,2540,1664,2018-05-11 10:49:04.44198
m3-306,m3-318,0x0000035e7d,34,65535,1507,2018-05-11 10:49:16.759196
m3-329,m3-335,0x000003644d,34,65535,1109,2018-05-11 10:49:39.059315
m3-313,m3-329,0x000003663f,34,65535,1399,2018-05-11 10:49:46.518855
m3-317,m3-339,0x0000036879,34,8312,1251,2018-05-11 10:49:55.210697
m3-314,m3-339,0x0000036d6e,34,1638,1115,2018-05-11 10:50:14.144926
m3-313,m3-318,0x0000036de6,34,65535,1507,2018-05-11 10:50:15.930434
m3-313,m3-326,0x0000036de7,34,65535,1827,2018-05-11 10:50:16.004214
m3-313,m3-299,0x0000036de7,34,65535,2220,2018-05-11 10:50:16.086026
m3-313,m3-314,0x0000036e03,34,65535,1634,2018-05-11 10:50:16.313517
m3-317,m3-325,0x00000379ac,34,4256,1361,2018-05-11 10:51:01.132693
m3-301,m3-322,0x0000037ea1,34,2290,1402,2018-05-11 10:51:20.158947
m3-326,m3-335,0x0000038b29,34,1965,1129,2018-05-11 10:52:08.299501
m3-302,m3-314,0x0000038b42,34,2302,1634,2018-05-11 10:52:08.572247
m3-301,m3-318,0x0000038fe7,34,65535,1570,2018-05-11 10:52:26.421083
