node,destination,asn,iana_6top_cmd,requested_cell,experiment_id,time
m3-314,m3-346,0x0000004a88,1,2,43,2018-05-17 13:57:05.928134
m3-322,m3-334,0x0000004a9a,1,3,43,2018-05-17 13:57:06.251898
m3-314,m3-346,0x0000004cdd,1,2,43,2018-05-17 13:57:14.903562
m3-334,m3-351,0x0000004cef,1,3,43,2018-05-17 13:57:15.20265
m3-330,m3-309,0x0000004da4,1,1,43,2018-05-17 13:57:17.85356
m3-310,m3-322,0x0000004db1,1,3,43,2018-05-17 13:57:18.036792
m3-334,m3-351,0x0000004db6,1,3,43,2018-05-17 13:57:18.164573
m3-310,m3-322,0x0000004e78,1,3,43,2018-05-17 13:57:21.031173
m3-322,m3-334,0x0000004e7d,1,2,43,2018-05-17 13:57:21.107048
m3-314,m3-346,0x0000004f32,1,2,43,2018-05-17 13:57:23.821784
m3-330,m3-309,0x0000004ff9,1,1,43,2018-05-17 13:57:26.822497
m3-310,m3-322,0x0000005006,1,3,43,2018-05-17 13:57:27.003554
m3-334,m3-351,0x000000500b,1,3,43,2018-05-17 13:57:27.109208
m3-322,m3-334,0x000000500b,1,2,43,2018-05-17 13:57:27.131714
m3-314,m3-346,0x00000050c0,1,2,43,2018-05-17 13:57:29.787388
m3-317,m3-302,0x000000510e,6,0,43,2018-05-17 13:57:30.959278
m3-317,m3-314,0x0000005187,1,1,43,2018-05-17 13:57:32.778506
m3-330,m3-309,0x0000005187,1,1,43,2018-05-17 13:57:32.784553
m3-334,m3-351,0x0000005260,1,3,43,2018-05-17 13:57:36.295929
m3-351,m3-358,0x000000531e,1,2,43,2018-05-17 13:57:38.906797
m3-334,m3-351,0x0000005327,1,2,43,2018-05-17 13:57:39.043724
m3-330,m3-309,0x00000053dc,1,1,43,2018-05-17 13:57:41.721449
m3-351,m3-358,0x00000053e5,1,2,43,2018-05-17 13:57:41.847582
m3-351,m3-358,0x00000054ac,6,0,43,2018-05-17 13:57:44.864253
m3-325,m3-346,0x000000556a,1,1,43,2018-05-17 13:57:47.672775
m3-351,m3-358,0x0000005573,1,3,43,2018-05-17 13:57:47.812229
m3-325,m3-346,0x0000005631,1,1,43,2018-05-17 13:57:50.670099
m3-310,m3-322,0x000000563e,1,3,43,2018-05-17 13:57:50.844465
m3-334,m3-351,0x0000005643,1,2,43,2018-05-17 13:57:51.076586
m3-326,m3-346,0x00000056f8,1,1,43,2018-05-17 13:57:53.642641
m3-317,m3-314,0x00000056f8,1,1,43,2018-05-17 13:57:53.64321
m3-322,m3-334,0x00000057d1,1,3,43,2018-05-17 13:57:56.883432
m3-317,m3-314,0x0000005886,1,1,43,2018-05-17 13:57:59.61434
m3-325,m3-346,0x0000005886,1,1,43,2018-05-17 13:57:59.617509
m3-351,m3-358,0x000000588f,1,3,43,2018-05-17 13:57:59.73486
m3-334,m3-346,0x000000595f,1,3,43,2018-05-17 13:58:02.855855
m3-325,m3-346,0x0000005a14,1,1,43,2018-05-17 13:58:05.562999
m3-351,m3-358,0x0000005a1e,1,3,43,2018-05-17 13:58:05.71901
m3-322,m3-334,0x0000005aed,1,3,43,2018-05-17 13:58:08.818143
m3-351,m3-358,0x0000005aef,1,3,43,2018-05-17 13:58:08.845419
m3-326,m3-346,0x0000005ba2,1,1,43,2018-05-17 13:58:11.547428
m3-325,m3-346,0x0000005ba2,1,1,43,2018-05-17 13:58:11.547953
m3-351,m3-358,0x0000005bb6,1,3,43,2018-05-17 13:58:11.821924
m3-334,m3-346,0x0000005c7b,1,3,43,2018-05-17 13:58:14.788518
m3-326,m3-346,0x0000005d30,1,1,43,2018-05-17 13:58:17.530066
m3-325,m3-346,0x0000005d30,1,1,43,2018-05-17 13:58:17.537069
m3-314,m3-346,0x0000005d30,1,2,43,2018-05-17 13:58:17.543762
m3-346,m3-358,0x0000005d35,1,3,43,2018-05-17 13:58:17.564349
m3-314,m3-346,0x0000005ebe,1,2,43,2018-05-17 13:58:23.464569
m3-346,m3-358,0x0000005ec3,1,3,43,2018-05-17 13:58:23.540388
m3-334,m3-346,0x0000005f97,1,3,43,2018-05-17 13:58:26.707042
m3-314,m3-346,0x000000604c,1,2,43,2018-05-17 13:58:29.419697
m3-346,m3-358,0x0000006051,1,2,43,2018-05-17 13:58:29.497242
m3-326,m3-314,0x0000006116,6,0,43,2018-05-17 13:58:32.440306
m3-346,m3-358,0x0000006118,1,2,43,2018-05-17 13:58:32.474957
m3-346,m3-358,0x00000062a6,1,2,43,2018-05-17 13:58:38.439534
m3-322,m3-334,0x00000062b3,1,3,43,2018-05-17 13:58:38.632978
m3-335,m3-346,0x000000642f,1,3,43,2018-05-17 13:58:44.322924
m3-346,m3-358,0x0000006434,1,2,43,2018-05-17 13:58:44.402889
m3-346,m3-358,0x00000064fb,6,0,43,2018-05-17 13:58:47.385317
m3-334,m3-346,0x0000006508,1,3,43,2018-05-17 13:58:47.579661
m3-335,m3-346,0x00000065bd,1,3,43,2018-05-17 13:58:50.29554
m3-346,m3-358,0x00000065c2,1,2,43,2018-05-17 13:58:50.363861
m3-346,m3-358,0x0000006689,6,0,43,2018-05-17 13:58:53.34879
m3-346,m3-358,0x000000674b,1,3,43,2018-05-17 13:58:56.2567
m3-314,m3-346,0x0000006812,1,2,43,2018-05-17 13:58:59.245294
m3-335,m3-346,0x0000006812,1,3,43,2018-05-17 13:58:59.251089
m3-326,m3-314,0x00000068b9,6,0,43,2018-05-17 13:59:01.73921
m3-346,m3-358,0x00000068d9,1,3,43,2018-05-17 13:59:02.245836
m3-334,m3-351,0x00000068e8,6,0,43,2018-05-17 13:59:02.443611
m3-314,m3-346,0x00000069a0,1,2,43,2018-05-17 13:59:05.209456
m3-330,m3-346,0x0000006a67,1,1,43,2018-05-17 13:59:08.182107
m3-346,m3-358,0x0000006cbc,1,3,43,2018-05-17 13:59:17.133735
m3-322,m3-334,0x0000006cce,1,3,43,2018-05-17 13:59:17.393279
m3-346,m3-358,0x0000006d83,1,3,43,2018-05-17 13:59:20.118878
m3-335,m3-334,0x0000006ee2,6,0,43,2018-05-17 13:59:25.368826
m3-314,m3-346,0x0000006f11,1,2,43,2018-05-17 13:59:26.069928
m3-334,m3-346,0x0000006f23,1,3,43,2018-05-17 13:59:26.334129
m3-334,m3-346,0x0000006fea,1,3,43,2018-05-17 13:59:29.325688
m3-314,m3-318,0x0000007054,6,0,43,2018-05-17 13:59:30.918096
m3-326,m3-314,0x000000705c,6,0,43,2018-05-17 13:59:31.060251
m3-330,m3-309,0x0000007090,6,0,43,2018-05-17 13:59:31.806787
m3-314,m3-346,0x000000709f,1,2,43,2018-05-17 13:59:32.051152
m3-346,m3-358,0x000000709f,1,3,43,2018-05-17 13:59:32.058283
m3-318,m3-335,0x00000070a1,2,2,43,2018-05-17 13:59:32.069636
m3-346,m3-358,0x000000722d,1,3,43,2018-05-17 13:59:38.005101
m3-335,m3-346,0x00000073bb,1,3,43,2018-05-17 13:59:43.979
m3-322,m3-334,0x00000073cd,1,3,43,2018-05-17 13:59:44.227719
m3-314,m3-346,0x0000007482,1,2,43,2018-05-17 13:59:46.972979
m3-346,m3-358,0x0000007482,1,3,43,2018-05-17 13:59:46.98103
m3-325,m3-329,0x0000007482,1,1,43,2018-05-17 13:59:46.989186
m3-329,m3-338,0x0000007549,1,1,43,2018-05-17 13:59:49.933829
m3-314,m3-346,0x0000007610,1,2,43,2018-05-17 13:59:52.970682
m3-339,m3-358,0x0000007610,1,1,43,2018-05-17 13:59:52.973822
m3-338,m3-335,0x0000007610,1,1,43,2018-05-17 13:59:52.974785
m3-335,m3-334,0x000000766a,6,0,43,2018-05-17 13:59:54.257022
m3-335,m3-346,0x000000779e,1,3,43,2018-05-17 13:59:58.870677
m3-334,m3-346,0x00000077b0,1,2,43,2018-05-17 13:59:59.142225
m3-326,m3-314,0x0000007800,6,0,43,2018-05-17 14:00:00.356137
m3-330,m3-309,0x0000007837,6,0,43,2018-05-17 14:00:01.219833
m3-334,m3-351,0x0000007836,6,0,43,2018-05-17 14:00:01.223355
m3-338,m3-335,0x0000007865,1,1,43,2018-05-17 14:00:01.889587
m3-346,m3-358,0x0000007865,1,1,43,2018-05-17 14:00:01.901325
m3-322,m3-334,0x0000007877,1,3,43,2018-05-17 14:00:02.118078
m3-335,m3-346,0x0000007b81,1,3,43,2018-05-17 14:00:13.774063
m3-317,m3-330,0x0000007dd6,1,1,43,2018-05-17 14:00:22.724135
m3-322,m3-334,0x0000007de8,1,3,43,2018-05-17 14:00:22.985654
m3-339,m3-334,0x0000007e87,6,0,43,2018-05-17 14:00:25.373518
m3-334,m3-346,0x0000007eaf,1,3,43,2018-05-17 14:00:25.981745
m3-322,m3-334,0x0000007eaf,1,2,43,2018-05-17 14:00:25.994895
m3-330,m3-346,0x0000007f64,1,1,43,2018-05-17 14:00:28.685915
m3-326,m3-314,0x0000007fa3,6,0,43,2018-05-17 14:00:29.628084
m3-334,m3-351,0x0000007fde,6,0,43,2018-05-17 14:00:30.564704
m3-335,m3-346,0x000000802b,1,3,43,2018-05-17 14:00:31.667861
m3-346,m3-358,0x000000802f,1,3,43,2018-05-17 14:00:31.734774
m3-346,m3-358,0x00000080f6,1,2,43,2018-05-17 14:00:34.727838
m3-335,m3-346,0x0000008280,1,3,43,2018-05-17 14:00:40.619254
m3-322,m3-334,0x00000085ae,1,2,43,2018-05-17 14:00:52.90734
m3-339,m3-334,0x0000008619,6,0,43,2018-05-17 14:00:54.426679
m3-339,m3-358,0x000000872a,1,1,43,2018-05-17 14:00:58.508046
m3-326,m3-314,0x0000008746,6,0,43,2018-05-17 14:00:58.948123
m3-334,m3-351,0x0000008785,6,0,43,2018-05-17 14:00:59.902169
m3-330,m3-309,0x0000008785,6,0,43,2018-05-17 14:01:00.02275
m3-335,m3-346,0x00000087f1,1,3,43,2018-05-17 14:01:01.490579
m3-351,m3-358,0x0000008805,2,2,43,2018-05-17 14:01:01.784505
m3-314,m3-310,0x00000088b8,1,1,43,2018-05-17 14:01:04.491549
m3-351,m3-358,0x00000088cc,2,2,43,2018-05-17 14:01:04.776843
m3-334,m3-346,0x0000008991,1,1,43,2018-05-17 14:01:07.71833
m3-351,m3-358,0x0000008994,2,2,43,2018-05-17 14:01:07.760318
m3-346,m3-358,0x0000008a4a,1,1,43,2018-05-17 14:01:10.516906
m3-310,m3-322,0x0000008a53,1,1,43,2018-05-17 14:01:10.619611
m3-335,m3-346,0x0000008b0d,1,3,43,2018-05-17 14:01:13.432352
m3-335,m3-346,0x0000008d62,1,3,43,2018-05-17 14:01:22.381093
m3-335,m3-346,0x0000008e29,1,3,43,2018-05-17 14:01:25.340296
m3-335,m3-346,0x0000008ef9,1,2,43,2018-05-17 14:01:28.473748
m3-346,m3-358,0x0000008ef9,1,3,43,2018-05-17 14:01:28.479599
m3-330,m3-309,0x0000008f2d,6,0,43,2018-05-17 14:01:29.298695
m3-310,m3-322,0x0000008fc4,1,1,43,2018-05-17 14:01:31.499698
m3-335,m3-346,0x0000009087,1,1,43,2018-05-17 14:01:34.409677
m3-351,m3-358,0x0000009093,2,2,43,2018-05-17 14:01:34.605485
m3-339,m3-358,0x0000009145,1,1,43,2018-05-17 14:01:37.262936
m3-322,m3-334,0x0000009157,1,1,43,2018-05-17 14:01:37.539886
m3-351,m3-358,0x000000915b,2,2,43,2018-05-17 14:01:37.596538
m3-351,m3-358,0x0000009223,2,2,43,2018-05-17 14:01:40.605972
m3-346,m3-358,0x00000092dc,1,3,43,2018-05-17 14:01:43.366148
m3-334,m3-346,0x00000092e5,1,1,43,2018-05-17 14:01:43.501847
m3-346,m3-358,0x00000093a3,1,3,43,2018-05-17 14:01:46.350343
m3-351,m3-358,0x0000009606,2,2,43,2018-05-17 14:01:55.533639
m3-351,m3-358,0x00000096b6,1,1,43,2018-05-17 14:01:58.140114
m3-334,m3-346,0x00000096c8,1,1,43,2018-05-17 14:01:58.401872
m3-346,m3-358,0x000000984d,1,3,43,2018-05-17 14:02:04.239095
m3-346,m3-358,0x0000009914,1,2,43,2018-05-17 14:02:07.270126
m3-339,m3-358,0x00000099d2,1,1,43,2018-05-17 14:02:10.054323
m3-326,m3-330,0x000002f127,1,1,43,2018-05-17 14:40:29.014686
m3-330,m3-346,0x000002f2b9,1,1,43,2018-05-17 14:40:34.997649
m3-326,m3-346,0x000002f995,6,0,43,2018-05-17 14:41:01.321543
m3-330,m3-346,0x000002fa7f,1,1,43,2018-05-17 14:41:04.865691
m3-330,m3-346,0x000002fd9b,1,1,43,2018-05-17 14:41:16.758087
m3-330,m3-346,0x000002fe62,1,1,43,2018-05-17 14:41:19.749618
m3-326,m3-346,0x0000030138,6,0,43,2018-05-17 14:41:30.630905
m3-330,m3-346,0x0000030561,1,1,43,2018-05-17 14:41:46.584568
m3-330,m3-346,0x0000030628,1,1,43,2018-05-17 14:41:49.574521
m3-326,m3-351,0x0000047062,1,1,43,2018-05-17 15:04:59.026992
m3-326,m3-351,0x00000472b7,1,1,43,2018-05-17 15:05:07.981812
m3-326,m3-351,0x00000475d3,1,1,43,2018-05-17 15:05:19.890385
m3-326,m3-351,0x0000047761,1,1,43,2018-05-17 15:05:25.866189
m3-317,m3-335,0x0000047d99,1,1,43,2018-05-17 15:05:49.749601
m3-317,m3-335,0x0000047f27,1,1,43,2018-05-17 15:05:55.689253
m3-335,m3-346,0x00000480be,1,1,43,2018-05-17 15:06:01.753012
m3-326,m3-351,0x000004817c,1,1,43,2018-05-17 15:06:04.605457
m3-326,m3-351,0x0000048243,1,1,43,2018-05-17 15:06:07.593288
m3-317,m3-330,0x00000482cb,6,0,43,2018-05-17 15:06:09.620196
m3-326,m3-330,0x00000486c1,6,0,43,2018-05-17 15:06:24.854881
m3-330,m3-346,0x00000487bb,2,2,43,2018-05-17 15:06:28.563449
m3-326,m3-351,0x0000048a09,1,1,43,2018-05-17 15:06:37.406452
m3-330,m3-346,0x0000048f81,2,2,43,2018-05-17 15:06:58.379113
m3-330,m3-346,0x0000049045,6,0,43,2018-05-17 15:07:01.310916
m3-326,m3-351,0x00000494eb,1,1,43,2018-05-17 15:07:19.139506
m3-326,m3-330,0x0000049679,1,1,43,2018-05-17 15:07:25.142048
m3-330,m3-346,0x00000499a9,6,0,43,2018-05-17 15:07:37.327287
m3-330,m3-346,0x0000049a70,1,2,43,2018-05-17 15:07:40.317342
m3-330,m3-346,0x0000049bfe,1,1,43,2018-05-17 15:07:46.274932
m3-305,m3-318,0x000005417d,1,1,43,2018-05-17 15:18:21.1081
m3-305,m3-318,0x000005430b,1,1,43,2018-05-17 15:18:27.055642
m3-298,m3-318,0x00000547b5,1,1,43,2018-05-17 15:18:44.953099
m3-305,m3-299,0x000005481a,6,0,43,2018-05-17 15:18:46.488552
m3-298,m3-318,0x0000054943,1,1,43,2018-05-17 15:18:50.934845
m3-298,m3-318,0x0000054b98,1,1,43,2018-05-17 15:18:59.861466
m3-305,m3-318,0x0000054b98,1,1,43,2018-05-17 15:18:59.864358
m3-298,m3-318,0x0000054d26,1,1,43,2018-05-17 15:19:05.823326
m3-305,m3-318,0x0000054d26,1,1,43,2018-05-17 15:19:05.832756
m3-298,m3-318,0x0000054f7b,1,1,43,2018-05-17 15:19:14.76496
m3-305,m3-318,0x0000055425,1,1,43,2018-05-17 15:19:32.672555
m3-305,m3-310,0x0000056095,1,1,43,2018-05-17 15:20:20.378345
m3-310,m3-322,0x0000056169,1,1,43,2018-05-17 15:20:23.539704
m3-322,m3-334,0x0000056235,1,1,43,2018-05-17 15:20:27.087427
m3-334,m3-346,0x00000562fc,1,1,43,2018-05-17 15:20:29.592166
m3-346,m3-358,0x000005648f,1,1,43,2018-05-17 15:20:35.881575
m3-305,m3-318,0x0000056632,6,0,43,2018-05-17 15:20:41.89184
m3-347,m3-358,0x00000006e7,1,1,44,2018-05-17 15:46:57.311798
m3-334,m3-351,0x0000000b91,1,1,44,2018-05-17 15:47:15.218353
m3-346,m3-358,0x0000000b91,1,1,44,2018-05-17 15:47:15.231519
m3-351,m3-358,0x0000000b91,1,1,44,2018-05-17 15:47:15.237825
m3-338,m3-346,0x0000000d1f,1,1,44,2018-05-17 15:47:21.173492
m3-351,m3-358,0x0000000de6,1,1,44,2018-05-17 15:47:24.167406
m3-330,m3-346,0x0000000de6,1,1,44,2018-05-17 15:47:24.170501
m3-346,m3-358,0x0000000dfc,1,1,44,2018-05-17 15:47:24.479642
m3-346,m3-358,0x0000000f8a,1,1,44,2018-05-17 15:47:30.438732
m3-329,m3-346,0x000000103b,1,1,44,2018-05-17 15:47:33.107369
m3-346,m3-358,0x0000001051,6,0,44,2018-05-17 15:47:33.439194
m3-346,m3-358,0x0000001118,1,3,44,2018-05-17 15:47:36.410826
m3-322,m3-329,0x00000011c9,1,1,44,2018-05-17 15:47:39.047165
m3-329,m3-346,0x0000001290,1,1,44,2018-05-17 15:47:42.050859
m3-330,m3-346,0x000000141e,1,1,44,2018-05-17 15:47:48.038831
m3-339,m3-338,0x000000141e,1,1,44,2018-05-17 15:47:48.048181
m3-314,m3-338,0x000000141e,1,1,44,2018-05-17 15:47:48.058533
m3-342,m3-338,0x000000141e,1,1,44,2018-05-17 15:47:48.061729
m3-342,m3-338,0x00000014e5,1,1,44,2018-05-17 15:47:51.005276
m3-330,m3-346,0x00000015ac,1,1,44,2018-05-17 15:47:53.988613
m3-325,m3-330,0x00000015ac,1,1,44,2018-05-17 15:47:53.995779
m3-314,m3-338,0x0000001673,1,1,44,2018-05-17 15:47:56.955927
m3-354,m3-338,0x000000173a,1,1,44,2018-05-17 15:47:59.989493
m3-343,m3-338,0x000000173a,1,1,44,2018-05-17 15:48:00.003904
m3-330,m3-346,0x000000173a,1,1,44,2018-05-17 15:48:00.005264
m3-338,m3-346,0x0000001750,1,1,44,2018-05-17 15:48:00.258557
m3-335,m3-338,0x0000001801,1,1,44,2018-05-17 15:48:02.944032
m3-350,m3-343,0x0000001801,1,1,44,2018-05-17 15:48:02.955411
m3-338,m3-346,0x0000001817,1,1,44,2018-05-17 15:48:03.241867
m3-343,m3-338,0x00000018c8,1,1,44,2018-05-17 15:48:05.909435
m3-325,m3-330,0x00000018c8,1,1,44,2018-05-17 15:48:05.920934
m3-314,m3-338,0x00000018c8,1,1,44,2018-05-17 15:48:05.922551
m3-335,m3-338,0x000000198f,1,1,44,2018-05-17 15:48:08.918474
m3-354,m3-338,0x000000198f,1,1,44,2018-05-17 15:48:08.92508
m3-350,m3-343,0x000000198f,1,1,44,2018-05-17 15:48:08.936969
m3-330,m3-346,0x000000198f,1,2,44,2018-05-17 15:48:08.943551
m3-338,m3-346,0x00000019a5,1,1,44,2018-05-17 15:48:09.203143
m3-343,m3-338,0x0000001a56,1,1,44,2018-05-17 15:48:11.870319
m3-338,m3-346,0x0000001a6c,1,1,44,2018-05-17 15:48:12.187456
m3-314,m3-338,0x0000001b1d,1,1,44,2018-05-17 15:48:14.859104
m3-330,m3-346,0x0000001b1d,1,2,44,2018-05-17 15:48:14.875432
m3-346,m3-358,0x0000001b33,1,1,44,2018-05-17 15:48:15.167536
m3-339,m3-338,0x0000001be4,1,1,44,2018-05-17 15:48:17.881374
m3-350,m3-343,0x0000001be4,1,1,44,2018-05-17 15:48:17.88279
m3-309,m3-322,0x0000001be4,1,1,44,2018-05-17 15:48:17.89536
m3-329,m3-338,0x0000001be4,1,2,44,2018-05-17 15:48:17.895372
m3-326,m3-322,0x0000001be4,1,1,44,2018-05-17 15:48:17.902181
m3-354,m3-338,0x0000001cab,1,1,44,2018-05-17 15:48:20.858064
m3-335,m3-338,0x0000001cab,1,1,44,2018-05-17 15:48:20.866455
m3-350,m3-343,0x0000001cab,1,1,44,2018-05-17 15:48:20.880841
m3-314,m3-338,0x0000001cab,1,1,44,2018-05-17 15:48:20.889618
m3-330,m3-346,0x0000001d72,1,2,44,2018-05-17 15:48:23.836846
m3-302,m3-309,0x0000001d72,1,1,44,2018-05-17 15:48:23.846922
m3-305,m3-309,0x0000001d72,1,1,44,2018-05-17 15:48:23.854949
m3-309,m3-322,0x0000001e39,1,1,44,2018-05-17 15:48:26.773362
m3-318,m3-339,0x0000001e39,1,1,44,2018-05-17 15:48:26.773504
m3-314,m3-338,0x0000001f00,1,1,44,2018-05-17 15:48:29.808495
m3-339,m3-338,0x0000001f00,1,1,44,2018-05-17 15:48:29.815334
m3-354,m3-338,0x0000001f00,1,1,44,2018-05-17 15:48:29.825915
m3-305,m3-309,0x0000001f00,1,1,44,2018-05-17 15:48:29.838603
m3-355,m3-350,0x0000001fc7,1,1,44,2018-05-17 15:48:32.799279
m3-306,m3-318,0x0000001fc7,1,1,44,2018-05-17 15:48:32.803658
m3-329,m3-338,0x0000001fc7,1,2,44,2018-05-17 15:48:32.825353
m3-317,m3-335,0x0000001fc7,1,1,44,2018-05-17 15:48:32.829072
m3-309,m3-322,0x000000208e,1,1,44,2018-05-17 15:48:35.721228
m3-338,m3-346,0x00000020a4,1,3,44,2018-05-17 15:48:36.039494
m3-326,m3-322,0x0000002155,1,1,44,2018-05-17 15:48:38.753994
m3-309,m3-322,0x0000002155,1,1,44,2018-05-17 15:48:38.755215
m3-355,m3-350,0x0000002155,1,1,44,2018-05-17 15:48:38.7559
m3-306,m3-318,0x000000221c,1,1,44,2018-05-17 15:48:41.709934
m3-302,m3-309,0x000000221c,1,1,44,2018-05-17 15:48:41.736145
m3-317,m3-335,0x000000221c,1,1,44,2018-05-17 15:48:41.736503
m3-346,m3-358,0x0000002232,1,3,44,2018-05-17 15:48:42.016601
m3-326,m3-322,0x00000022e3,1,1,44,2018-05-17 15:48:44.71001
m3-330,m3-346,0x00000022e3,1,2,44,2018-05-17 15:48:44.714603
m3-339,m3-338,0x00000022e3,1,1,44,2018-05-17 15:48:44.722443
m3-339,m3-338,0x00000023aa,6,0,44,2018-05-17 15:48:47.645845
m3-305,m3-309,0x00000023aa,1,1,44,2018-05-17 15:48:47.647499
m3-339,m3-338,0x0000002471,1,1,44,2018-05-17 15:48:50.699882
m3-309,m3-322,0x0000002471,1,1,44,2018-05-17 15:48:50.708494
m3-317,m3-335,0x0000002471,1,1,44,2018-05-17 15:48:50.721715
m3-354,m3-338,0x0000002471,1,1,44,2018-05-17 15:48:50.725926
m3-309,m3-322,0x0000002538,1,1,44,2018-05-17 15:48:53.635952
m3-330,m3-346,0x0000002538,1,2,44,2018-05-17 15:48:53.640058
m3-306,m3-318,0x0000002538,1,1,44,2018-05-17 15:48:53.654031
m3-322,m3-329,0x0000002538,1,1,44,2018-05-17 15:48:53.658319
m3-354,m3-338,0x00000026c6,1,1,44,2018-05-17 15:48:59.604577
m3-350,m3-343,0x00000026c6,1,2,44,2018-05-17 15:48:59.639222
m3-306,m3-318,0x00000026c6,1,1,44,2018-05-17 15:48:59.639435
m3-317,m3-335,0x00000026c6,1,1,44,2018-05-17 15:48:59.639548
m3-302,m3-309,0x000000278d,1,1,44,2018-05-17 15:49:02.575128
m3-318,m3-339,0x000000278d,1,1,44,2018-05-17 15:49:02.590254
m3-309,m3-322,0x000000278d,1,1,44,2018-05-17 15:49:02.599741
m3-309,m3-322,0x0000002854,1,1,44,2018-05-17 15:49:05.558042
m3-305,m3-309,0x0000002854,1,1,44,2018-05-17 15:49:05.569702
m3-298,m3-309,0x0000002854,1,1,44,2018-05-17 15:49:05.579789
m3-302,m3-309,0x000000291b,1,1,44,2018-05-17 15:49:08.521805
m3-343,m3-338,0x000000291e,1,2,44,2018-05-17 15:49:08.582011
m3-318,m3-339,0x00000029e2,1,1,44,2018-05-17 15:49:11.506922
m3-306,m3-318,0x00000029e2,1,1,44,2018-05-17 15:49:11.543381
m3-329,m3-338,0x00000029e3,1,3,44,2018-05-17 15:49:11.553337
m3-338,m3-346,0x00000029f8,1,2,44,2018-05-17 15:49:11.821431
m3-309,m3-322,0x0000002aa9,1,2,44,2018-05-17 15:49:14.491703
m3-339,m3-338,0x0000002aa9,1,1,44,2018-05-17 15:49:14.501031
m3-305,m3-309,0x0000002aa9,1,1,44,2018-05-17 15:49:14.501606
m3-346,m3-358,0x0000002abf,1,2,44,2018-05-17 15:49:14.800819
m3-306,m3-318,0x0000002c37,1,1,44,2018-05-17 15:49:20.459049
m3-317,m3-335,0x0000002c37,1,1,44,2018-05-17 15:49:20.481864
m3-299,m3-317,0x0000002cfe,1,1,44,2018-05-17 15:49:23.456281
m3-314,m3-330,0x0000002cfe,1,1,44,2018-05-17 15:49:23.463465
m3-338,m3-346,0x0000002d14,1,1,44,2018-05-17 15:49:23.744591
m3-318,m3-339,0x0000002dc5,1,1,44,2018-05-17 15:49:26.411356
m3-298,m3-309,0x0000002dc5,1,1,44,2018-05-17 15:49:26.413773
m3-330,m3-346,0x0000002e8c,1,2,44,2018-05-17 15:49:29.39486
m3-339,m3-338,0x0000002e9e,1,1,44,2018-05-17 15:49:29.659299
m3-354,m3-338,0x0000002f53,1,1,44,2018-05-17 15:49:32.371018
m3-317,m3-335,0x0000002f53,1,1,44,2018-05-17 15:49:32.392454
m3-338,m3-346,0x0000002f69,1,1,44,2018-05-17 15:49:32.737777
m3-299,m3-317,0x000000301a,1,1,44,2018-05-17 15:49:35.389021
m3-314,m3-330,0x000000301a,1,1,44,2018-05-17 15:49:35.390338
m3-317,m3-335,0x00000030e1,1,1,44,2018-05-17 15:49:38.364529
m3-354,m3-338,0x00000030e1,1,1,44,2018-05-17 15:49:38.392232
m3-321,m3-317,0x00000030e1,1,1,44,2018-05-17 15:49:38.396868
m3-346,m3-358,0x00000030f7,1,2,44,2018-05-17 15:49:38.654779
m3-329,m3-338,0x00000031a9,1,3,44,2018-05-17 15:49:41.346741
m3-309,m3-322,0x00000031a8,1,3,44,2018-05-17 15:49:41.346889
m3-330,m3-346,0x00000031a8,1,2,44,2018-05-17 15:49:41.352538
m3-299,m3-317,0x000000326f,1,1,44,2018-05-17 15:49:44.306457
m3-330,m3-346,0x000000326f,1,2,44,2018-05-17 15:49:44.327621
m3-314,m3-330,0x000000326f,1,1,44,2018-05-17 15:49:44.328745
m3-309,m3-322,0x0000003336,1,3,44,2018-05-17 15:49:47.29181
m3-329,m3-338,0x0000003337,1,3,44,2018-05-17 15:49:47.297593
m3-305,m3-309,0x00000033fd,1,1,44,2018-05-17 15:49:50.295271
m3-313,m3-335,0x00000033fd,1,1,44,2018-05-17 15:49:50.303274
m3-314,m3-338,0x00000034c4,1,1,44,2018-05-17 15:49:53.239635
m3-330,m3-346,0x00000034c4,1,2,44,2018-05-17 15:49:53.251509
m3-309,m3-322,0x00000034c9,1,1,44,2018-05-17 15:49:53.314992
m3-322,m3-329,0x00000034c9,1,3,44,2018-05-17 15:49:53.315392
m3-338,m3-346,0x00000035a1,1,3,44,2018-05-17 15:49:56.54861
m3-330,m3-346,0x0000003652,1,2,44,2018-05-17 15:49:59.255564
m3-354,m3-338,0x0000003652,1,1,44,2018-05-17 15:49:59.259492
m3-317,m3-335,0x0000003652,1,2,44,2018-05-17 15:49:59.287756
m3-329,m3-338,0x0000003653,1,3,44,2018-05-17 15:49:59.308612
m3-321,m3-317,0x0000003719,1,1,44,2018-05-17 15:50:02.206269
m3-329,m3-338,0x000000371a,1,3,44,2018-05-17 15:50:02.215545
m3-346,m3-358,0x000000372f,1,2,44,2018-05-17 15:50:02.507602
m3-317,m3-335,0x00000037e0,1,2,44,2018-05-17 15:50:05.214797
m3-330,m3-346,0x00000037e0,1,2,44,2018-05-17 15:50:05.21999
m3-310,m3-322,0x00000037e0,1,1,44,2018-05-17 15:50:05.223548
m3-314,m3-338,0x00000037e0,1,1,44,2018-05-17 15:50:05.223961
m3-354,m3-338,0x00000038a7,1,1,44,2018-05-17 15:50:08.167095
m3-314,m3-338,0x000000396e,1,1,44,2018-05-17 15:50:11.133707
