node,new_parent,asn,experiment_id,previous_rank,new_rank,time
m3-326,m3-343,0x0000008ef4,42,65535,1897,2018-05-17 12:30:05.846968
m3-322,m3-326,0x0000009001,42,65535,2475,2018-05-17 12:30:09.669102
m3-325,m3-326,0x0000009492,42,65535,2475,2018-05-17 12:30:27.194972
m3-313,m3-346,0x000000ae6c,42,2059,1536,2018-05-17 12:32:06.457015
m3-310,m3-321,0x000000bf6d,42,4864,2102,2018-05-17 12:33:11.703603
m3-313,m3-321,0x000000cc72,42,65535,2102,2018-05-17 12:34:01.704379
m3-326,m3-346,0x000000d9db,42,2157,1536,2018-05-17 12:34:53.008551
m3-317,m3-318,0x000000f034,42,2276,1653,2018-05-17 12:36:18.802659
m3-313,m3-334,0x0000010a71,42,4544,1846,2018-05-17 12:37:59.346082
m3-313,m3-318,0x000001cb9c,42,2560,1834,2018-05-17 12:50:20.418582
m3-347,m3-346,0x000005915d,42,1938,1141,2018-05-17 13:52:05.298368
m3-346,m3-347,0x0000059256,42,11264,1090,2018-05-17 13:52:08.860749
m3-347,m3-358,0x00000006b5,43,65535,834,2018-05-17 13:52:45.769932
m3-346,m3-358,0x0000000b14,43,65535,834,2018-05-17 13:53:02.542039
m3-351,m3-358,0x0000000b14,43,65535,834,2018-05-17 13:53:02.546883
m3-334,m3-351,0x0000000b5f,43,65535,1412,2018-05-17 13:53:03.659979
m3-335,m3-334,0x0000000ca2,43,65535,1990,2018-05-17 13:53:08.496826
m3-354,m3-358,0x00000011b0,43,65535,834,2018-05-17 13:53:27.887509
m3-343,m3-347,0x000000187d,43,65535,1412,2018-05-17 13:53:53.988368
m3-330,m3-347,0x000000187d,43,65535,1412,2018-05-17 13:53:53.988503
m3-338,m3-335,0x0000001b67,43,65535,2568,2018-05-17 13:54:05.149562
m3-342,m3-347,0x0000001bb2,43,65535,1412,2018-05-17 13:54:06.291321
m3-322,m3-334,0x0000001be4,43,65535,1990,2018-05-17 13:54:07.114708
m3-310,m3-322,0x0000001c47,43,65535,2568,2018-05-17 13:54:08.516199
m3-318,m3-335,0x0000001e83,43,65535,2568,2018-05-17 13:54:17.086789
m3-355,m3-354,0x00000020bf,43,65535,1412,2018-05-17 13:54:25.673269
m3-321,m3-335,0x00000022ca,43,65535,2568,2018-05-17 13:54:33.508112
m3-302,m3-310,0x000000235f,43,65535,3146,2018-05-17 13:54:35.716504
m3-329,m3-338,0x0000002471,43,65535,3146,2018-05-17 13:54:39.904716
m3-313,m3-310,0x0000002774,43,65535,3146,2018-05-17 13:54:51.383277
m3-339,m3-334,0x00000029e2,43,65535,1821,2018-05-17 13:55:00.745422
m3-317,m3-302,0x0000002bec,43,65535,3724,2018-05-17 13:55:08.544417
m3-306,m3-302,0x0000002bec,43,65535,3724,2018-05-17 13:55:08.553345
m3-350,m3-343,0x0000002f21,43,65535,1990,2018-05-17 13:55:20.839986
m3-325,m3-318,0x0000002f21,43,65535,3146,2018-05-17 13:55:20.85412
m3-314,m3-318,0x0000002f21,43,65535,3146,2018-05-17 13:55:20.855466
m3-299,m3-310,0x000000307d,43,65535,3146,2018-05-17 13:55:26.03158
m3-326,m3-314,0x000000307d,43,65535,3724,2018-05-17 13:55:26.035384
